Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 7d 2h,Ad4d,1.000,39.19,2.00127,85.1163,69.14,2.08,30.86,1.83
Jh 7d 2h,Ad5d,1.000,39.94,1.93747,80.8556,51.42,2.04,48.58,1.83
Jh 7d 2h,Ad6d,1.000,40.60,1.74186,71.5102,6.62,1.85,93.38,1.73
Jh 7d 2h,Ad8d,1.000,46.90,2.10369,74.7615,33.50,2.10,66.50,2.11
Jh 7d 2h,Ad9d,1.000,49.98,2.3409,78.057,23.16,2.43,76.84,2.31
Jh 7d 2h,AdTd,1.000,54.32,2.81247,86.2997,24.65,3.02,75.35,2.74
Jh 7d 2h,AdJd,1.000,84.16,8.83417,174.957,99.61,8.83,0.39,8.96
Jh 7d 2h,AdQd,1.000,57.04,3.47508,101.534,97.90,3.48,2.10,3.31
Jh 7d 2h,AdKd,1.000,57.12,3.365,98.1937,96.63,3.37,3.37,3.21
Jh 7d 2h,Ad3h,1.000,38.44,1.75876,76.2584,90.85,1.79,9.15,1.43
Jh 7d 2h,Ad4h,1.000,38.52,1.74594,75.5439,88.17,1.79,11.83,1.43
Jh 7d 2h,Ad5h,1.000,39.42,1.77215,74.9255,85.16,1.83,14.84,1.46
Jh 7d 2h,Ad6h,1.000,40.28,1.52124,62.9484,47.97,1.69,52.03,1.37
Jh 7d 2h,Ad7h,1.000,65.64,4.01883,102.036,96.35,4.01,3.65,4.24
Jh 7d 2h,Ad8h,1.000,46.99,1.91502,67.9168,65.58,1.97,34.42,1.80
Jh 7d 2h,Ad9h,1.000,50.09,2.06434,68.6882,12.49,2.26,87.51,2.04
Jh 7d 2h,AdTh,1.000,54.85,2.57189,78.1457,7.04,2.94,92.96,2.54
Jh 7d 2h,AdQh,1.000,57.77,3.27113,94.3732,36.57,3.40,63.43,3.20
Jh 7d 2h,AdKh,1.000,58.50,3.33931,95.1348,44.56,3.41,55.44,3.28
Jh 7d 2h,Ad2s,1.000,54.43,2.85758,87.5012,68.83,2.89,31.17,2.79
Jh 7d 2h,Ad3s,1.000,36.04,1.51215,69.9245,83.59,1.57,16.41,1.23
Jh 7d 2h,Ad4s,1.000,36.10,1.50617,69.5441,81.33,1.57,18.67,1.24
Jh 7d 2h,Ad5s,1.000,36.89,1.40831,63.6327,55.53,1.54,44.47,1.25
Jh 7d 2h,Ad6s,1.000,37.65,1.16732,51.6778,3.05,1.31,96.95,1.16
Jh 7d 2h,Ad7s,1.000,63.47,3.67836,96.5978,62.94,3.62,37.06,3.78
Jh 7d 2h,Ad8s,1.000,44.30,1.52817,57.4972,6.80,1.70,93.20,1.52
Jh 7d 2h,Ad9s,1.000,47.44,1.74733,61.3891,4.25,2.02,95.75,1.74
Jh 7d 2h,AdTs,1.000,51.99,2.18178,69.9433,9.88,2.49,90.12,2.15
Jh 7d 2h,AdJs,1.000,83.16,8.3387,167.118,99.41,8.34,0.59,8.42
Jh 7d 2h,AdQs,1.000,54.72,2.66448,81.1619,9.78,2.68,90.22,2.66
Jh 7d 2h,AdKs,1.000,54.94,2.62384,79.6009,2.77,2.71,97.23,2.62
Jh 7d 2h,3h3c,1.000,51.82,2.94669,94.7823,75.45,3.03,24.55,2.68
Jh 7d 2h,3h3d,1.000,51.91,2.96069,95.0653,75.06,3.04,24.94,2.72
Jh 7d 2h,4h4c,1.000,52.52,2.91633,92.541,61.87,3.05,38.13,2.71
Jh 7d 2h,4h4d,1.000,52.61,2.93267,92.9004,62.12,3.05,37.88,2.74
Jh 7d 2h,5h5c,1.000,53.25,2.92894,91.6805,50.72,3.12,49.28,2.73
Jh 7d 2h,5h5d,1.000,53.35,2.92625,91.4198,53.31,3.06,46.69,2.77
Jh 7d 2h,6h6c,1.000,55.05,2.89006,87.5019,18.28,3.08,81.72,2.85
Jh 7d 2h,6h6d,1.000,55.00,2.91312,88.274,31.10,3.01,68.90,2.87
Jh 7d 2h,6h5h,1.000,45.91,4.4533,161.656,58.87,4.34,41.13,4.61
Jh 7d 2h,7h7c,1.000,94.30,14.6396,258.745,99.93,14.64,0.07,14.44
Jh 7d 2h,7h5h,1.000,74.25,6.50019,145.91,95.70,6.48,4.30,7.02
Jh 7d 2h,7h6h,1.000,74.11,6.44915,145.035,96.20,6.43,3.80,6.96
Jh 7d 2h,8h8c,1.000,63.66,3.88916,101.823,60.07,3.91,39.93,3.86
Jh 7d 2h,8h8d,1.000,63.87,3.92741,102.48,60.41,3.94,39.59,3.91
Jh 7d 2h,8h6h,1.000,47.06,4.66568,165.239,53.87,4.53,46.13,4.82
Jh 7d 2h,8h7h,1.000,75.84,6.67412,146.68,90.76,6.62,9.24,7.16
Jh 7d 2h,9h8c,1.000,33.30,3.08693,154.487,90.27,3.10,9.73,2.99
Jh 7d 2h,9h9c,1.000,66.41,4.29691,107.842,63.17,4.29,36.83,4.31
Jh 7d 2h,9h8d,1.000,33.39,3.08997,154.256,90.06,3.10,9.94,3.02
Jh 7d 2h,9h9d,1.000,66.53,4.31838,108.189,63.16,4.31,36.84,4.33
Jh 7d 2h,9h6h,1.000,46.43,4.62638,166.083,40.07,4.50,59.93,4.71
Jh 7d 2h,9h7h,1.000,76.05,6.75125,147.965,95.19,6.73,4.81,7.22
Jh 7d 2h,9h8h,1.000,55.01,6.01801,182.316,99.17,6.02,0.83,6.37
Jh 7d 2h,9h8s,1.000,33.30,3.08694,154.487,90.27,3.10,9.73,2.99
Jh 7d 2h,Th8c,1.000,32.80,3.10669,157.88,89.64,3.13,10.36,2.86
Jh 7d 2h,Th9c,1.000,34.95,3.30224,157.476,88.59,3.33,11.41,3.07
Jh 7d 2h,ThTc,1.000,70.28,4.93327,116.989,46.10,4.99,53.90,4.89
Jh 7d 2h,Th8d,1.000,32.89,3.11836,158.024,86.59,3.15,13.41,2.89
Jh 7d 2h,Th9d,1.000,35.05,3.28672,156.308,84.36,3.32,15.64,3.10
Jh 7d 2h,ThTd,1.000,70.41,4.98308,117.962,60.27,5.03,39.73,4.91
Jh 7d 2h,Th7h,1.000,76.63,6.93162,150.76,74.03,6.83,25.97,7.21
Jh 7d 2h,Th8h,1.000,54.78,5.90664,179.705,98.27,5.90,1.73,6.21
Jh 7d 2h,Th9h,1.000,56.15,6.14707,182.463,99.27,6.15,0.73,6.42
