Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 8d 2h,Ks9c,1.000,26.60,0.94426,59.1595,5.11,1.66,94.89,0.91
Jh 8d 2h,KsTc,1.000,29.32,1.40145,79.6558,46.92,1.78,53.08,1.07
Jh 8d 2h,KsJc,1.000,77.50,6.29173,135.307,37.83,6.14,62.17,6.38
Jh 8d 2h,KsQc,1.000,32.82,1.67371,84.9895,85.35,1.73,14.65,1.37
Jh 8d 2h,KsKc,1.000,79.27,7.90232,166.156,69.80,7.82,30.20,8.08
Jh 8d 2h,Ks7d,1.000,23.08,0.70029,50.579,1.22,1.39,98.78,0.69
Jh 8d 2h,Ks9d,1.000,26.65,1.00404,62.7878,10.36,1.69,89.64,0.93
Jh 8d 2h,KsTd,1.000,29.37,1.53141,86.9022,62.06,1.79,37.94,1.11
Jh 8d 2h,KsJd,1.000,77.39,6.30592,135.803,24.59,6.13,75.41,6.36
Jh 8d 2h,KsQd,1.000,32.86,1.70226,86.3263,88.32,1.74,11.68,1.38
Jh 8d 2h,KsKd,1.000,79.51,8.01404,167.995,70.10,7.96,29.90,8.15
Jh 8d 2h,Ks7h,1.000,25.97,0.8877,56.9686,6.12,1.55,93.88,0.84
Jh 8d 2h,Ks8h,1.000,65.34,3.4089,86.9587,40.09,3.41,59.91,3.41
Jh 8d 2h,Ks9h,1.000,29.65,1.73381,97.4595,80.33,1.88,19.67,1.13
Jh 8d 2h,KsTh,1.000,32.54,1.85573,95.0597,76.97,1.99,23.03,1.41
Jh 8d 2h,KsQh,1.000,36.17,1.80393,83.1152,51.74,1.82,48.26,1.78
Jh 8d 2h,KsKh,1.000,82.32,8.64486,175.031,68.28,8.56,31.72,8.83
Jh 8d 2h,Ks2s,1.000,50.70,2.2584,74.2366,67.66,2.39,32.34,1.98
Jh 8d 2h,Ks3s,1.000,20.67,0.71133,57.3459,0.98,1.13,99.02,0.71
Jh 8d 2h,Ks4s,1.000,20.74,0.7105,57.0975,1.02,1.14,98.98,0.71
Jh 8d 2h,Ks5s,1.000,20.89,0.69758,55.6586,0.99,1.14,99.01,0.69
Jh 8d 2h,Ks6s,1.000,21.38,0.68599,53.4793,0.99,1.22,99.01,0.68
Jh 8d 2h,Ks7s,1.000,23.12,0.69472,50.077,1.41,1.35,98.59,0.69
Jh 8d 2h,Ks8s,1.000,63.07,3.02458,79.9242,26.17,3.08,73.83,3.00
Jh 8d 2h,Ks9s,1.000,26.68,0.979,61.1504,9.38,1.66,90.62,0.91
Jh 8d 2h,KsTs,1.000,29.32,1.3993,79.5336,46.61,1.78,53.39,1.07
Jh 8d 2h,KsJs,1.000,77.50,6.29194,135.312,37.84,6.14,62.16,6.38
Jh 8d 2h,KsQs,1.000,32.82,1.67437,85.0226,85.41,1.73,14.59,1.37
Jh 8d 2h,As2c,1.000,52.47,1.97714,62.8079,31.14,2.20,68.86,1.88
Jh 8d 2h,As3c,1.000,34.47,0.59696,28.867,1.66,0.90,98.34,0.59
Jh 8d 2h,As4c,1.000,34.53,0.60676,29.2906,1.64,0.91,98.36,0.60
Jh 8d 2h,As5c,1.000,35.32,0.61244,28.9036,1.43,0.95,98.57,0.61
