Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 4d 2h,Ah5h,1.000,69.99,8.20583,195.398,99.59,8.20,0.41,8.49
Jh 4d 2h,Ah6h,1.000,65.71,6.65976,168.912,97.04,6.65,2.96,7.13
Jh 4d 2h,Ah7h,1.000,66.71,6.61133,165.18,96.27,6.59,3.73,7.11
Jh 4d 2h,Ah8h,1.000,67.95,6.70214,164.385,94.60,6.68,5.40,7.17
Jh 4d 2h,Ah9h,1.000,69.54,6.82328,163.534,76.64,6.72,23.36,7.16
Jh 4d 2h,AhTh,1.000,71.44,7.2034,168.053,61.60,7.05,38.40,7.45
Jh 4d 2h,AhQh,1.000,74.26,7.54499,169.343,73.12,7.46,26.88,7.78
Jh 4d 2h,AhKh,1.000,75.82,7.66015,168.384,43.80,7.50,56.20,7.78
Jh 4d 2h,Ah2s,1.000,61.38,3.98442,108.188,93.68,3.98,6.32,4.12
Jh 4d 2h,Ah3s,1.000,52.20,3.98679,127.304,98.25,3.99,1.75,4.08
Jh 4d 2h,Ah4s,1.000,65.22,4.38096,111.954,78.54,4.34,21.46,4.52
Jh 4d 2h,Ah5s,1.000,54.06,4.06701,125.382,97.82,4.06,2.18,4.20
Jh 4d 2h,Ah6s,1.000,46.99,2.38427,84.5725,96.10,2.38,3.90,2.42
Jh 4d 2h,Ah7s,1.000,48.50,2.43326,83.6162,94.64,2.44,5.36,2.40
Jh 4d 2h,Ah8s,1.000,50.43,2.44914,80.9404,60.80,2.44,39.20,2.46
Jh 4d 2h,Ah9s,1.000,52.71,2.60494,82.3669,6.95,2.41,93.05,2.62
Jh 4d 2h,AhTs,1.000,55.64,2.90958,87.1584,8.41,2.64,91.59,2.93
Jh 4d 2h,AhJs,1.000,84.44,8.04506,158.786,84.44,7.99,15.56,8.35
Jh 4d 2h,AhQs,1.000,59.58,3.55767,99.5201,54.97,3.53,45.03,3.59
