Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 4d 2h,Js8d,0.705,65.70,4.02869,102.201,21.70,3.93,78.27,4.06,0.03,0.00
Jh 4d 2h,Js9d,0.714,66.40,4.22592,106.08,15.48,4.13,84.49,4.24,0.03,0.00
Jh 4d 2h,JsTd,0.517,67.09,4.44098,110.321,19.40,4.44,80.57,4.44,0.03,0.00
Jh 4d 2h,JsJd,0.322,90.75,16.7548,307.714,99.73,16.75,0.26,19.10,0.00,0.00
Jh 4d 2h,Js8h,0.519,67.97,4.6684,114.477,16.76,4.26,83.21,4.75,0.03,0.00
Jh 4d 2h,Js9h,0.373,68.53,4.78243,116.307,31.43,4.46,68.54,4.93,0.03,0.00
Jh 4d 2h,JsTh,0.431,69.67,4.81716,115.233,82.89,4.74,17.09,5.20,0.03,0.00
Jh 4d 2h,Js7s,0.518,65.11,3.96162,101.416,0.53,3.71,99.43,3.96,0.03,0.00
Jh 4d 2h,Js8s,0.313,65.53,3.99768,101.678,4.87,3.82,95.10,4.01,0.03,0.00
Jh 4d 2h,Js9s,0.455,66.18,4.18537,105.407,1.02,3.98,98.95,4.19,0.03,0.00
