Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 2%,BET 2 EV,CHECK%,CHECK EV
Ah 8d 2s,QcJc,1.000,24.42,0.74289,50.6964,24.40,0.74,75.60,0.74
Ah 8d 2s,Qc9d,1.000,18.89,0.59255,52.2896,49.77,0.59,50.23,0.59
Ah 8d 2s,QcTd,1.000,21.37,0.72502,56.5445,53.86,0.73,46.14,0.72
Ah 8d 2s,QcJd,1.000,24.54,0.77585,52.6925,46.32,0.78,53.68,0.78
Ah 8d 2s,Qc8h,1.000,51.67,2.76299,89.1209,69.09,2.76,30.91,2.76
Ah 8d 2s,Qc9h,1.000,18.94,0.59884,52.7075,57.30,0.60,42.70,0.60
Ah 8d 2s,QcTh,1.000,21.41,0.72963,56.8055,50.04,0.73,49.96,0.73
Ah 8d 2s,QcJh,1.000,24.67,0.79357,53.618,48.94,0.79,51.06,0.79
Ah 8d 2s,Qc8s,1.000,51.69,2.76999,89.3067,70.87,2.77,29.13,2.77
Ah 8d 2s,Qc9s,1.000,18.92,0.59484,52.3968,49.22,0.59,50.78,0.60
Ah 8d 2s,QcTs,1.000,21.41,0.72562,56.479,48.56,0.73,51.44,0.73
Ah 8d 2s,QcJs,1.000,24.59,0.77411,52.4658,46.57,0.77,53.43,0.77
Ah 8d 2s,Kc2c,1.000,43.75,2.4154,92.0199,86.40,2.42,13.60,2.41
Ah 8d 2s,Kc3c,1.000,24.94,0.6372,42.5861,31.18,0.64,68.82,0.64
Ah 8d 2s,Kc4c,1.000,24.96,0.64875,43.326,28.09,0.65,71.91,0.65
Ah 8d 2s,Kc5c,1.000,25.04,0.62754,41.7668,5.22,0.61,94.78,0.63
Ah 8d 2s,Kc6c,1.000,24.27,0.47308,32.4854,1.53,0.42,98.47,0.47
Ah 8d 2s,Kc7c,1.000,25.22,0.42914,28.3624,6.38,0.42,93.62,0.43
Ah 8d 2s,Kc8c,1.000,51.80,2.79764,90.0112,80.57,2.80,19.43,2.80
