Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 4d 2h,7s7d,0.635,46.82,-0.00048,-0.01707,1.43,-0.08,79.86,0.00,18.71,0.00
Jh 4d 2h,7s7h,0.520,49.01,0.29567,10.0557,10.42,0.30,89.05,0.30,0.52,0.00
Jh 4d 2h,7s6s,0.995,15.22,-0.00142,-0.1555,0.13,-1.02,0.01,-0.74,99.86,0.00
Jh 4d 2h,8s8c,0.450,49.38,0.24259,8.18834,5.78,0.24,93.46,0.24,0.76,0.00
Jh 4d 2h,8s8d,0.513,49.42,0.26445,8.91846,15.00,0.26,84.33,0.27,0.67,0.00
Jh 4d 2h,8s8h,0.607,51.64,0.5845,18.8638,20.06,0.58,79.68,0.59,0.26,0.00
Jh 4d 2h,8s7s,0.994,15.77,-0.00138,-0.14618,0.14,-0.90,0.01,-0.84,99.84,0.00
Jh 4d 2h,9s9c,0.319,51.45,0.63329,20.5146,39.73,0.63,60.02,0.64,0.24,0.00
Jh 4d 2h,9s9d,0.264,51.50,0.66896,21.6507,42.31,0.67,57.47,0.67,0.23,0.00
Jh 4d 2h,9s9h,0.215,53.75,1.04156,32.297,39.69,1.04,60.17,1.04,0.14,0.00
