Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 9d 2h,KsTs,0.997,30.97,-0.0276,-1.48525,1.68,-1.70,82.26,0.00,16.06,0.00
Jh 9d 2h,KsJs,0.998,66.60,4.34515,108.737,2.09,5.96,97.88,4.31,0.03,0.00
Jh 9d 2h,KsQs,0.997,34.67,-0.00229,-0.11014,15.24,-1.15,83.89,0.21,0.87,0.00
Jh 9d 2h,As2c,0.998,38.43,-0.02481,-1.0763,2.17,-1.74,90.34,0.01,7.49,0.00
Jh 9d 2h,As3c,0.999,21.50,-0.00195,-0.15134,0.04,-3.21,0.04,-1.49,99.92,0.00
Jh 9d 2h,As4c,0.999,21.83,-0.00196,-0.14939,0.04,-3.21,0.04,-1.46,99.92,0.00
Jh 9d 2h,As5c,0.999,22.41,-0.00196,-0.14586,0.04,-3.18,0.04,-1.42,99.91,0.00
Jh 9d 2h,As6c,0.999,21.97,-0.0019,-0.14383,0.04,-3.32,0.04,-1.48,99.92,0.00
Jh 9d 2h,As7c,0.999,23.68,-0.0019,-0.13391,0.04,-3.11,0.04,-1.36,99.92,0.00
Jh 9d 2h,As8c,0.999,25.62,-0.00202,-0.13139,0.05,-3.05,0.05,-1.23,99.91,0.00
Jh 9d 2h,As9c,0.999,53.26,1.60609,50.2584,0.01,-0.29,99.89,1.61,0.10,0.00
Jh 9d 2h,AsTc,0.999,30.55,-0.00218,-0.11872,0.07,-2.48,0.07,-0.84,99.87,0.00
Jh 9d 2h,AsJc,0.997,69.29,5.92853,142.592,12.22,6.64,87.76,5.83,0.02,0.00
Jh 9d 2h,As2d,0.998,38.49,-0.21708,-9.39922,15.37,-1.71,81.09,0.06,3.54,0.00
Jh 9d 2h,As3d,0.999,21.57,-0.00196,-0.15151,0.04,-3.22,0.04,-1.48,99.92,0.00
Jh 9d 2h,As4d,0.999,21.90,-0.00197,-0.14972,0.04,-3.21,0.04,-1.44,99.92,0.00
Jh 9d 2h,As5d,0.999,22.48,-0.00197,-0.14639,0.04,-3.18,0.04,-1.41,99.91,0.00
Jh 9d 2h,As6d,0.999,22.02,-0.0019,-0.14405,0.04,-3.32,0.04,-1.47,99.92,0.00
Jh 9d 2h,As7d,0.999,23.70,-0.00192,-0.13499,0.04,-3.12,0.04,-1.38,99.91,0.00
Jh 9d 2h,As8d,0.999,25.63,-0.00197,-0.12781,0.05,-2.91,0.05,-1.24,99.91,0.00
Jh 9d 2h,AsTd,0.999,30.61,-0.0022,-0.12007,0.07,-2.41,0.07,-0.83,99.86,0.00
Jh 9d 2h,AsJd,0.996,69.28,6.21034,149.398,25.30,7.25,74.68,5.86,0.02,0.00
Jh 9d 2h,As3h,0.999,23.98,-0.00205,-0.14245,0.05,-3.00,0.05,-1.29,99.90,0.00
Jh 9d 2h,As4h,0.999,24.39,-0.00206,-0.14085,0.05,-2.99,0.05,-1.24,99.90,0.00
Jh 9d 2h,As5h,0.999,25.01,-0.00207,-0.13788,0.05,-2.97,0.05,-1.19,99.90,0.00
Jh 9d 2h,As6h,0.999,24.65,-0.002,-0.13521,0.05,-3.17,0.05,-1.24,99.91,0.00
Jh 9d 2h,As7h,0.999,26.37,-0.00204,-0.12895,0.05,-2.88,0.05,-1.12,99.90,0.00
Jh 9d 2h,As8h,0.999,28.34,-0.00223,-0.1311,0.06,-2.73,0.06,-0.93,99.88,0.00
Jh 9d 2h,As9h,0.999,55.70,2.18708,65.4389,1.01,3.73,98.92,2.17,0.07,0.00
Jh 9d 2h,AsTh,0.999,33.55,-0.00392,-0.19451,0.19,-1.83,0.11,-0.35,99.69,0.00
Jh 9d 2h,As2s,0.998,38.48,-0.22561,-9.772,15.89,-1.61,79.12,0.04,4.99,0.00
Jh 9d 2h,As3s,0.999,21.64,-0.00196,-0.15109,0.04,-3.15,0.04,-1.47,99.92,0.00
Jh 9d 2h,As4s,0.999,21.98,-0.00197,-0.14919,0.04,-3.14,0.04,-1.43,99.91,0.00
Jh 9d 2h,As5s,0.999,22.54,-0.00197,-0.1458,0.04,-3.12,0.04,-1.40,99.91,0.00
Jh 9d 2h,As6s,0.999,22.07,-0.0019,-0.14379,0.04,-3.27,0.04,-1.46,99.92,0.00
Jh 9d 2h,As7s,0.999,23.76,-0.00191,-0.13409,0.04,-3.08,0.04,-1.35,99.91,0.00
Jh 9d 2h,As8s,0.999,25.70,-0.00202,-0.13117,0.05,-3.00,0.05,-1.21,99.90,0.00
Jh 9d 2h,As9s,0.999,53.26,1.60624,50.2628,0.01,-0.29,99.89,1.61,0.09,0.00
Jh 9d 2h,AsTs,0.999,30.55,-0.00218,-0.11881,0.07,-2.48,0.07,-0.84,99.87,0.00
