Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Ah Qd Jc,Ac2c,1.000,51.40,2.34004,75.8746,22.97,2.34,77.03,2.34
Ah Qd Jc,Ac3c,1.000,51.40,2.33991,75.8704,23.00,2.34,77.00,2.34
Ah Qd Jc,Ac4c,1.000,51.40,2.33999,75.8729,23.02,2.34,76.98,2.34
Ah Qd Jc,Ac5c,1.000,51.40,2.34066,75.8946,22.81,2.34,77.19,2.34
Ah Qd Jc,Ac6c,1.000,50.16,2.28139,75.7964,7.34,2.28,92.66,2.28
Ah Qd Jc,Ac7c,1.000,50.17,2.28535,75.9196,6.67,2.28,93.33,2.29
Ah Qd Jc,Ac8c,1.000,50.70,2.26898,74.588,10.27,2.26,89.73,2.27
Ah Qd Jc,Ac9c,1.000,50.67,2.18443,71.8504,66.91,2.19,33.09,2.18
Ah Qd Jc,AcTc,1.000,61.04,3.55031,96.9347,4.08,3.54,95.92,3.55
Ah Qd Jc,AcQc,1.000,78.26,7.51826,160.123,24.81,7.52,75.19,7.52
Ah Qd Jc,AcKc,1.000,69.70,4.87146,116.485,43.88,4.87,56.12,4.87
Ah Qd Jc,Ac9d,1.000,48.32,1.70578,58.835,3.38,1.68,96.62,1.71
Ah Qd Jc,AcTd,1.000,59.51,3.16357,88.6042,3.26,3.16,96.74,3.16
Ah Qd Jc,AcJd,1.000,69.61,5.32024,127.38,7.14,5.32,92.86,5.32
Ah Qd Jc,AcKd,1.000,68.28,4.47596,109.248,9.87,4.48,90.13,4.48
Ah Qd Jc,Ac9h,1.000,48.34,1.70565,58.8126,3.28,1.68,96.72,1.71
Ah Qd Jc,AcTh,1.000,59.23,3.12759,88.0133,2.97,3.12,97.03,3.13
Ah Qd Jc,AcJh,1.000,69.40,5.24502,125.963,4.59,5.24,95.41,5.25
Ah Qd Jc,AcQh,1.000,77.00,7.13597,154.458,10.55,7.14,89.45,7.14
Ah Qd Jc,AcKh,1.000,68.32,4.47023,109.05,7.21,4.47,92.79,4.47
Ah Qd Jc,Ac9s,1.000,48.29,1.70309,58.7829,2.82,1.67,97.18,1.70
Ah Qd Jc,AcTs,1.000,59.08,3.10773,87.6771,3.92,3.11,96.08,3.11
Ah Qd Jc,AcJs,1.000,69.23,5.22718,125.847,9.65,5.23,90.35,5.23
Ah Qd Jc,AcQs,1.000,76.81,7.10731,154.214,10.07,7.11,89.93,7.11
Ah Qd Jc,AcKs,1.000,68.20,4.45357,108.837,6.52,4.44,93.48,4.45
Ah Qd Jc,2d2c,1.000,8.55,0.62055,120.996,20.94,0.62,79.06,0.62
Ah Qd Jc,3d3c,1.000,8.55,0.62047,120.98,21.08,0.62,78.92,0.62
Ah Qd Jc,4d4c,1.000,8.55,0.62049,120.985,21.09,0.62,78.91,0.62
Ah Qd Jc,5d5c,1.000,8.55,0.62196,121.271,20.56,0.62,79.44,0.62
Ah Qd Jc,6d6c,1.000,8.82,0.60229,113.812,0.54,0.43,99.46,0.60
Ah Qd Jc,6d5d,1.000,5.85,0.35405,100.89,0.61,0.19,99.39,0.36
Ah Qd Jc,7d7c,1.000,13.64,0.61026,74.5877,0.50,0.44,99.50,0.61
Ah Qd Jc,7d6d,1.000,6.16,0.31898,86.3619,0.31,0.02,99.69,0.32
Ah Qd Jc,8d8c,1.000,19.03,0.59603,52.2088,0.51,0.42,99.49,0.60
Ah Qd Jc,8d7d,1.000,8.39,0.34325,68.1677,0.38,0.09,99.62,0.34
Ah Qd Jc,9d9c,1.000,24.35,0.67468,46.1761,0.30,0.38,99.70,0.68
Ah Qd Jc,9d8d,1.000,16.78,0.75163,74.634,0.86,0.63,99.14,0.75
Ah Qd Jc,TdTc,1.000,38.13,1.639,71.6327,37.81,1.64,62.19,1.64
Ah Qd Jc,Td8d,1.000,33.02,3.16901,159.962,98.01,3.17,1.99,3.13
Ah Qd Jc,Td9d,1.000,33.74,3.18992,157.562,90.95,3.19,9.05,3.19
Ah Qd Jc,JdTc,1.000,41.81,1.84315,73.4726,59.91,1.84,40.09,1.84
Ah Qd Jc,Jd8d,1.000,37.08,1.52209,68.4105,4.19,1.51,95.81,1.52
Ah Qd Jc,Jd9d,1.000,37.04,1.44201,64.8845,24.48,1.44,75.52,1.44
Ah Qd Jc,JdTd,1.000,43.89,2.38402,90.5356,95.24,2.39,4.76,2.36
Ah Qd Jc,JdTh,1.000,41.71,1.82745,73.0136,44.64,1.83,55.36,1.83
Ah Qd Jc,JdTs,1.000,41.67,1.80165,72.0642,47.37,1.80,52.63,1.80
Ah Qd Jc,KdTc,1.000,87.97,12.2146,231.414,95.45,12.21,4.55,12.21
Ah Qd Jc,KdQc,1.000,49.82,2.23567,74.7901,16.75,2.24,83.25,2.24
Ah Qd Jc,KdKc,1.000,52.83,2.47548,78.0921,0.89,2.37,99.11,2.48
Ah Qd Jc,Kd8d,1.000,20.73,1.31449,105.667,90.26,1.32,9.74,1.30
Ah Qd Jc,Kd9d,1.000,21.45,1.32127,102.645,68.15,1.32,31.85,1.32
Ah Qd Jc,KdTd,1.000,87.73,12.1568,230.963,91.70,12.16,8.30,12.16
Ah Qd Jc,KdJd,1.000,45.97,2.31677,84.0019,79.80,2.32,20.20,2.31
Ah Qd Jc,KdTh,1.000,87.92,12.2014,231.304,94.86,12.20,5.14,12.20
Ah Qd Jc,KdJh,1.000,43.85,1.8317,69.6183,25.76,1.83,74.24,1.83
Ah Qd Jc,KdQh,1.000,50.01,2.24826,74.9224,23.74,2.25,76.26,2.25
Ah Qd Jc,KdTs,1.000,87.79,12.1058,229.821,93.28,12.11,6.72,12.10
Ah Qd Jc,KdJs,1.000,43.73,1.78971,68.2156,14.62,1.79,85.38,1.79
Ah Qd Jc,KdQs,1.000,49.88,2.21508,74.0108,13.75,2.22,86.25,2.21
Ah Qd Jc,Ad9c,1.000,48.31,1.70179,58.7166,3.48,1.68,96.52,1.70
Ah Qd Jc,AdTc,1.000,59.47,3.1614,88.5941,1.92,3.13,98.08,3.16
Ah Qd Jc,AdQc,1.000,77.18,7.21512,155.797,11.65,7.21,88.35,7.22
Ah Qd Jc,AdKc,1.000,68.50,4.50805,109.691,15.68,4.51,84.32,4.51
Ah Qd Jc,AdAc,1.000,89.63,11.3872,211.747,51.65,11.39,48.35,11.39
Ah Qd Jc,Ad2d,1.000,51.34,2.32859,75.5952,23.13,2.33,76.87,2.33
Ah Qd Jc,Ad3d,1.000,51.34,2.32856,75.594,23.11,2.33,76.89,2.33
Ah Qd Jc,Ad4d,1.000,51.34,2.32861,75.5957,23.14,2.33,76.86,2.33
Ah Qd Jc,Ad5d,1.000,51.34,2.32948,75.624,23.03,2.33,76.97,2.33
Ah Qd Jc,Ad6d,1.000,50.10,2.26957,75.5025,7.08,2.26,92.92,2.27
Ah Qd Jc,Ad7d,1.000,50.11,2.27371,75.6313,6.46,2.27,93.54,2.27
Ah Qd Jc,Ad8d,1.000,50.64,2.258,74.3218,10.42,2.25,89.58,2.26
Ah Qd Jc,Ad9d,1.000,50.61,2.17256,71.5526,66.69,2.17,33.31,2.17
Ah Qd Jc,AdTd,1.000,60.99,3.54475,96.8673,10.02,3.54,89.98,3.54
Ah Qd Jc,AdJd,1.000,71.04,5.69682,133.652,14.14,5.69,85.86,5.70
Ah Qd Jc,AdKd,1.000,69.49,4.8466,116.237,44.10,4.85,55.90,4.85
Ah Qd Jc,Ad9h,1.000,48.32,1.70227,58.7204,3.35,1.68,96.65,1.70
Ah Qd Jc,AdTh,1.000,59.21,3.12507,87.971,2.46,3.11,97.54,3.13
Ah Qd Jc,AdJh,1.000,69.42,5.25432,126.148,3.23,5.24,96.77,5.25
Ah Qd Jc,AdQh,1.000,77.09,7.16781,154.973,17.14,7.17,82.86,7.17
Ah Qd Jc,AdKh,1.000,68.31,4.47407,109.158,7.48,4.47,92.52,4.47
Ah Qd Jc,Ad9s,1.000,48.27,1.69971,58.6901,2.86,1.67,97.14,1.70
Ah Qd Jc,AdTs,1.000,59.06,3.10557,87.6434,2.97,3.10,97.03,3.11
Ah Qd Jc,AdJs,1.000,69.25,5.23614,126.026,5.91,5.24,94.09,5.24
Ah Qd Jc,AdQs,1.000,76.90,7.13702,154.689,17.25,7.14,82.75,7.14
Ah Qd Jc,AdKs,1.000,68.19,4.45729,108.943,6.92,4.44,93.08,4.46
Ah Qd Jc,2h2c,1.000,8.55,0.61857,120.6,18.19,0.62,81.81,0.62
Ah Qd Jc,2h2d,1.000,8.55,0.61791,120.477,19.13,0.62,80.87,0.62
Ah Qd Jc,3h3c,1.000,8.55,0.61854,120.592,18.16,0.62,81.84,0.62
Ah Qd Jc,3h3d,1.000,8.55,0.6178,120.457,19.10,0.62,80.90,0.62
