Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 13%,BET 13 EV,CHECK%,CHECK EV
8h 4d 2h,7d7c,1.000,60.01,13.1871,91.5665,54.61,13.18,45.39,13.19
8h 4d 2h,7d6d,1.000,35.22,12.3057,145.593,25.94,12.31,74.06,12.30
8h 4d 2h,8d8c,1.000,94.79,49.8442,219.107,99.60,49.85,0.40,48.77
8h 4d 2h,8d7d,1.000,66.24,18.9553,119.234,59.70,18.95,40.30,18.96
8h 4d 2h,9d9c,1.000,62.72,15.0881,100.231,10.69,15.02,89.31,15.10
8h 4d 2h,9d8d,1.000,67.05,19.5025,121.186,23.15,19.50,76.85,19.50
8h 4d 2h,TdTc,1.000,65.37,17.516,111.651,95.98,17.52,4.02,17.46
8h 4d 2h,Td8d,1.000,67.88,20.058,123.131,3.36,19.93,96.64,20.06
8h 4d 2h,Td9d,1.000,23.91,9.22562,160.759,79.83,9.23,20.17,9.22
8h 4d 2h,JdJc,1.000,71.23,24.1142,141.051,91.63,24.11,8.37,24.11
8h 4d 2h,Jd9d,1.000,22.04,8.40828,158.95,73.11,8.41,26.89,8.41
8h 4d 2h,JdTd,1.000,21.43,8.19243,159.267,91.28,8.20,8.72,8.16
8h 4d 2h,QdJc,1.000,19.45,6.01248,128.805,86.48,6.02,13.52,5.99
8h 4d 2h,QdQc,1.000,77.66,31.6866,170.002,99.63,31.69,0.37,30.93
8h 4d 2h,Qd9d,1.000,22.12,8.2011,154.483,81.24,8.20,18.76,8.20
8h 4d 2h,QdTd,1.000,21.65,8.01918,154.327,80.17,8.02,19.83,8.02
8h 4d 2h,QdJd,1.000,23.82,7.56283,132.275,15.31,7.51,84.69,7.57
8h 4d 2h,QdJh,1.000,23.48,8.43236,149.632,89.74,8.43,10.26,8.43
8h 4d 2h,QdJs,1.000,19.45,6.01221,128.799,86.48,6.02,13.52,5.99
8h 4d 2h,KdJc,1.000,25.01,6.15354,102.507,83.75,6.15,16.25,6.15
8h 4d 2h,KdQc,1.000,30.51,6.58062,89.8618,41.57,6.58,58.43,6.58
8h 4d 2h,KdKc,1.000,82.18,37.3041,189.13,99.71,37.31,0.29,36.10
8h 4d 2h,Kd9d,1.000,27.00,8.19458,126.463,93.12,8.20,6.88,8.19
8h 4d 2h,KdTd,1.000,26.83,8.03104,124.7,82.63,8.03,17.37,8.03
8h 4d 2h,KdJd,1.000,29.37,7.80434,110.726,4.71,7.61,95.29,7.81
8h 4d 2h,KdQd,1.000,34.28,8.46981,102.956,7.36,8.47,92.64,8.47
8h 4d 2h,KdJh,1.000,29.64,8.52711,119.879,89.74,8.53,10.26,8.53
8h 4d 2h,KdQh,1.000,34.92,9.11971,108.823,78.02,9.12,21.98,9.13
8h 4d 2h,KdJs,1.000,25.01,6.15329,102.503,83.75,6.15,16.25,6.15
