Flop,Turn,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 7%,BET 7 EV,BET 3%,BET 3 EV,CHECK%,CHECK EV
Ah 8d 2c,3h,Ad7d,0.517,85.05,5.92279,116.064,0.43,5.64,3.45,5.92,96.12,5.92
Ah 8d 2c,3h,Ad9d,0.503,87.27,6.38793,121.997,2.32,6.33,20.86,6.39,76.82,6.39
Ah 8d 2c,3h,AdTd,0.698,88.52,6.74203,126.943,5.93,6.72,53.36,6.74,40.71,6.74
Ah 8d 2c,3h,Ad2h,0.669,90.93,7.39086,135.472,2.29,7.35,86.40,7.39,11.32,7.39
Ah 8d 2c,3h,Ad4h,0.911,82.15,5.67801,115.19,0.16,5.04,0.55,5.63,99.29,5.68
Ah 8d 2c,3h,Ad5h,0.857,84.03,5.88812,116.786,0.18,5.36,0.64,5.82,99.18,5.89
Ah 8d 2c,3h,Ad6h,0.885,83.80,5.76886,114.734,0.15,5.29,0.71,5.67,99.14,5.77
Ah 8d 2c,3h,Ad7h,0.807,85.32,5.97888,116.789,0.33,5.67,1.56,5.96,98.11,5.98
Ah 8d 2c,3h,Ad8h,0.458,96.12,9.31681,161.551,78.41,9.32,15.52,9.32,6.07,9.30
Ah 8d 2c,3h,Ad9h,0.545,87.51,6.43243,122.509,3.22,6.41,46.80,6.43,49.99,6.43
Ah 8d 2c,3h,AdTh,0.687,88.77,6.7869,127.43,12.34,6.79,56.53,6.79,31.13,6.79
Ah 8d 2c,3h,AdJh,0.677,89.59,7.01376,130.474,34.40,7.01,48.40,7.02,17.20,7.01
Ah 8d 2c,3h,Ad2s,0.718,90.87,7.38447,135.434,2.95,7.35,49.21,7.39,47.84,7.39
Ah 8d 2c,3h,Ad3s,0.831,93.36,8.28225,147.853,40.57,8.28,24.06,8.28,35.37,8.28
Ah 8d 2c,3h,Ad4s,0.828,82.01,5.64393,114.694,0.16,5.01,0.53,5.59,99.31,5.65
Ah 8d 2c,3h,Ad5s,0.815,83.77,5.83869,116.162,0.17,5.32,0.59,5.75,99.24,5.84
Ah 8d 2c,3h,Ad6s,0.842,83.48,5.71403,114.079,0.15,5.23,0.68,5.61,99.17,5.72
Ah 8d 2c,3h,Ad7s,0.731,84.92,5.92727,116.331,0.39,5.64,1.73,5.92,97.87,5.93
Ah 8d 2c,3h,Ad8s,0.461,95.91,9.47572,164.662,98.29,9.48,0.92,9.41,0.79,9.43
Ah 8d 2c,3h,Ad9s,0.594,87.02,6.38074,122.212,2.35,6.33,19.39,6.38,78.26,6.38
Ah 8d 2c,3h,AdTs,0.730,88.46,6.73584,126.906,5.81,6.71,52.77,6.74,41.42,6.74
Ah 8d 2c,3h,AdJs,0.712,89.28,6.97432,130.197,25.25,6.97,50.95,6.98,23.81,6.98
Ah 8d 2c,3h,6h6c,0.720,45.12,1.78419,65.8999,0.25,1.53,0.26,1.49,99.49,1.79
Ah 8d 2c,3h,6h6d,0.762,45.07,1.78549,66.0326,0.25,1.54,0.26,1.49,99.49,1.79
Ah 8d 2c,3h,6h5h,0.463,32.18,3.34615,173.288,61.85,3.35,36.48,3.35,1.67,3.28
Ah 8d 2c,3h,7h7c,0.537,46.22,1.81904,65.5895,0.24,1.45,0.23,1.61,99.53,1.82
Ah 8d 2c,3h,7h7d,0.628,46.18,1.83288,66.1526,0.23,1.46,0.23,1.60,99.54,1.83
Ah 8d 2c,3h,7h6h,0.511,26.05,2.50339,160.147,48.63,2.50,40.69,2.50,10.68,2.50
Ah 8d 2c,3h,8h8c,0.348,97.21,12.3492,211.733,99.50,12.35,0.21,11.69,0.30,12.30
Ah 8d 2c,3h,8h7h,0.655,62.78,4.0465,107.418,1.19,3.97,1.24,4.01,97.57,4.05
Ah 8d 2c,3h,9h9c,0.618,58.97,2.98617,84.4043,0.13,2.06,0.50,2.97,99.37,2.99
Ah 8d 2c,3h,9h9d,0.708,59.01,3.01143,85.059,0.13,2.07,0.38,2.98,99.49,3.01
Ah 8d 2c,3h,9h8h,0.889,64.21,4.12899,107.171,0.71,3.96,1.28,4.12,98.01,4.13
Ah 8d 2c,3h,ThTc,0.842,61.08,3.19081,87.061,0.11,2.06,0.11,3.11,99.79,3.19
Ah 8d 2c,3h,ThTd,0.863,61.06,3.18868,87.0329,0.11,2.05,0.11,3.11,99.79,3.19
Ah 8d 2c,3h,Th8h,0.718,65.13,4.25487,108.877,0.73,4.10,3.63,4.25,95.63,4.26
Ah 8d 2c,3h,Th9h,0.375,28.69,2.5532,148.322,8.04,2.55,91.21,2.55,0.76,2.45
Ah 8d 2c,3h,JhTc,0.683,13.08,0.38237,48.7102,8.59,0.35,56.17,0.39,35.24,0.38
Ah 8d 2c,3h,JhTd,0.709,13.08,0.38101,48.531,8.02,0.35,56.82,0.38,35.17,0.38
Ah 8d 2c,3h,Jh8h,0.747,66.24,4.3741,110.051,0.55,4.15,35.14,4.38,64.31,4.38
Ah 8d 2c,3h,Jh9h,0.490,30.20,2.59706,143.336,70.42,2.60,28.84,2.60,0.74,2.44
Ah 8d 2c,3h,JhTh,0.445,31.30,2.675,142.424,96.95,2.68,2.62,2.66,0.43,2.38
Ah 8d 2c,3h,JhTs,0.670,12.94,0.366,47.1409,6.49,0.35,57.23,0.37,36.29,0.37
Ah 8d 2c,3h,QhTc,0.796,18.14,0.3569,32.7901,8.36,0.34,50.51,0.36,41.13,0.36
Ah 8d 2c,3h,QhJc,0.803,20.47,0.36177,29.4536,30.26,0.37,48.42,0.36,21.33,0.35
Ah 8d 2c,3h,QhTd,0.788,18.14,0.35522,32.6289,8.03,0.34,52.34,0.36,39.64,0.36
Ah 8d 2c,3h,QhJd,0.792,20.47,0.36185,29.4572,26.25,0.37,52.17,0.36,21.58,0.35
Ah 8d 2c,3h,Qh8h,0.847,67.16,4.5012,111.706,0.40,4.18,55.20,4.50,44.40,4.50
Ah 8d 2c,3h,Qh9h,0.741,33.64,2.618,129.725,59.65,2.62,39.66,2.62,0.68,2.43
Ah 8d 2c,3h,QhTh,0.425,35.37,2.69232,126.878,89.05,2.69,10.52,2.68,0.43,2.36
Ah 8d 2c,3h,QhJh,0.520,37.31,2.75567,123.108,98.77,2.76,0.89,2.71,0.34,2.37
Ah 8d 2c,3h,QhTs,0.758,17.89,0.33915,31.5872,6.59,0.32,56.10,0.34,37.31,0.34
Ah 8d 2c,3h,QhJs,0.800,20.21,0.33579,27.6882,18.20,0.34,55.61,0.34,26.20,0.33
Ah 8d 2c,3h,KhTc,0.979,31.77,0.69611,36.5182,0.81,0.63,0.79,0.63,98.39,0.70
Ah 8d 2c,3h,KhJc,0.988,35.40,0.91193,42.9342,0.27,0.67,0.26,0.66,99.46,0.91
Ah 8d 2c,3h,KhQc,0.992,38.90,1.14567,49.0875,0.14,0.63,0.13,0.65,99.72,1.15
Ah 8d 2c,3h,KhTd,0.979,31.78,0.69599,36.4976,0.80,0.62,0.78,0.63,98.41,0.70
Ah 8d 2c,3h,KhJd,0.988,35.41,0.91334,42.9873,0.27,0.67,0.26,0.66,99.47,0.91
Ah 8d 2c,3h,KhQd,0.992,38.89,1.14561,49.0917,0.14,0.63,0.13,0.65,99.72,1.15
Ah 8d 2c,3h,Kh2h,0.518,56.29,3.88118,114.908,34.39,3.88,0.78,3.70,64.82,3.88
Ah 8d 2c,3h,Kh4h,0.363,43.49,3.67312,140.751,98.27,3.67,1.29,3.67,0.44,3.45
Ah 8d 2c,3h,Kh5h,0.375,43.71,3.60567,137.475,99.01,3.61,0.61,3.53,0.38,3.41
Ah 8d 2c,3h,Kh6h,0.471,39.23,2.81397,119.557,98.81,2.82,0.71,2.76,0.48,2.59
Ah 8d 2c,3h,Kh7h,0.637,40.30,2.78742,115.271,98.75,2.79,0.71,2.74,0.54,2.59
Ah 8d 2c,3h,Kh8h,0.685,68.30,4.71744,115.11,0.33,4.31,17.93,4.72,81.74,4.72
Ah 8d 2c,3h,Kh9h,0.933,43.70,2.7758,105.859,80.30,2.78,17.77,2.77,1.93,2.70
Ah 8d 2c,3h,KhTh,0.795,46.32,2.81508,101.286,36.82,2.82,54.20,2.82,8.99,2.78
Ah 8d 2c,3h,KhJh,0.966,49.29,2.92611,98.9516,2.01,2.90,1.77,2.88,96.22,2.93
Ah 8d 2c,3h,KhQh,0.982,52.00,3.08649,98.9331,0.25,2.85,0.41,2.87,99.33,3.09
Ah 8d 2c,3h,KhTs,0.981,31.53,0.69371,36.6684,0.67,0.61,0.65,0.61,98.68,0.69
Ah 8d 2c,3h,KhJs,0.988,35.15,0.8982,42.5887,0.26,0.64,0.25,0.64,99.49,0.90
Ah 8d 2c,3h,KhQs,0.993,38.70,1.136,48.9184,0.14,0.62,0.13,0.63,99.73,1.14
Ah 8d 2c,3h,6s6c,0.816,44.80,1.70806,63.5468,0.20,1.32,0.20,1.40,99.61,1.71
Ah 8d 2c,3h,6s6d,0.830,44.74,1.7086,63.6482,0.20,1.32,0.20,1.40,99.61,1.71
Ah 8d 2c,3h,6s6h,0.846,45.01,1.76082,65.2018,0.26,1.52,0.26,1.49,99.48,1.76
Ah 8d 2c,3h,6s5s,0.627,15.18,1.50862,165.595,51.74,1.51,45.63,1.51,2.63,1.50
Ah 8d 2c,3h,7s7c,0.808,45.69,1.72985,63.099,0.19,1.30,0.18,1.48,99.63,1.73
Ah 8d 2c,3h,7s7d,0.824,45.65,1.74387,63.6725,0.19,1.31,0.18,1.48,99.64,1.75
Ah 8d 2c,3h,7s7h,0.804,45.94,1.77743,64.4811,0.24,1.42,0.24,1.58,99.52,1.78
Ah 8d 2c,3h,7s6s,0.749,6.90,0.56638,136.891,11.10,0.57,2.78,0.53,86.12,0.57
Ah 8d 2c,3h,8s8c,0.336,97.04,12.519,215.023,99.69,12.52,0.16,11.73,0.15,12.49
Ah 8d 2c,3h,8s8h,0.313,97.19,12.4008,212.663,99.55,12.40,0.20,11.70,0.25,12.34
Ah 8d 2c,3h,8s7s,0.668,51.79,2.29256,73.7834,0.14,1.66,0.17,2.05,99.69,2.29
Ah 8d 2c,3h,9s9c,0.712,58.05,2.87264,82.4789,0.11,1.79,0.13,2.85,99.75,2.87
Ah 8d 2c,3h,9s9d,0.751,58.09,2.8939,83.0272,0.11,1.80,0.13,2.85,99.76,2.90
Ah 8d 2c,3h,9s9h,0.715,58.40,2.91953,83.3234,0.13,2.00,4.65,2.92,95.22,2.92
Ah 8d 2c,3h,9s8s,0.956,53.21,2.3756,74.404,0.13,1.63,0.16,2.19,99.72,2.38
Ah 8d 2c,3h,TsTc,0.767,60.65,3.13954,86.2717,0.09,1.87,0.10,3.02,99.81,3.14
Ah 8d 2c,3h,TsTd,0.813,60.63,3.13603,86.2058,0.09,1.86,0.10,3.02,99.81,3.14
Ah 8d 2c,3h,TsTh,0.816,60.89,3.17043,86.784,0.11,2.02,0.11,3.09,99.79,3.17
Ah 8d 2c,3h,Ts8s,0.848,54.77,2.52345,76.7854,0.13,1.80,0.15,2.33,99.72,2.52
Ah 8d 2c,3h,Ts9s,0.597,9.40,0.36606,64.9356,3.18,0.37,6.26,0.35,90.56,0.37
Ah 8d 2c,3h,JsTc,0.667,12.74,0.2884,37.7357,3.61,0.26,57.01,0.29,39.38,0.29
Ah 8d 2c,3h,JsTd,0.660,12.74,0.28715,37.5687,3.52,0.26,56.10,0.29,40.37,0.29
Ah 8d 2c,3h,JsTh,0.639,12.88,0.34712,44.9304,9.68,0.34,53.84,0.35,36.48,0.35
Ah 8d 2c,3h,Js8s,0.845,55.93,2.6505,78.9886,0.13,1.86,0.14,2.47,99.73,2.65
Ah 8d 2c,3h,Js9s,0.830,10.86,0.3399,52.1821,8.94,0.31,11.92,0.34,79.15,0.34
Ah 8d 2c,3h,JsTs,0.602,12.60,0.27335,36.1525,3.19,0.25,40.94,0.27,55.87,0.27
Ah 8d 2c,3h,QsTc,0.724,17.78,0.27129,25.4319,3.05,0.24,24.36,0.27,72.59,0.27
Ah 8d 2c,3h,QsJc,0.789,20.03,0.29113,24.2274,2.05,0.25,6.08,0.28,91.88,0.29
Ah 8d 2c,3h,QsTd,0.709,17.78,0.26993,25.3019,2.95,0.24,21.26,0.27,75.79,0.27
Ah 8d 2c,3h,QsJd,0.781,20.03,0.29138,24.2481,1.95,0.25,5.86,0.28,92.19,0.29
Ah 8d 2c,3h,QsTh,0.692,17.93,0.32843,30.5279,10.93,0.33,46.30,0.33,42.77,0.33
Ah 8d 2c,3h,QsJh,0.689,20.27,0.34309,28.2143,36.49,0.34,42.49,0.35,21.02,0.34
Ah 8d 2c,3h,Qs8s,0.927,57.00,2.7697,80.9834,0.12,1.90,0.14,2.58,99.75,2.77
Ah 8d 2c,3h,Qs9s,0.977,14.93,0.31855,35.5634,5.01,0.30,12.79,0.32,82.19,0.32
Ah 8d 2c,3h,QsTs,0.769,17.54,0.26217,24.9071,2.14,0.24,5.71,0.26,92.16,0.26
Ah 8d 2c,3h,QsJs,0.809,19.78,0.28186,23.7443,1.47,0.23,3.02,0.26,95.51,0.28
Ah 8d 2c,3h,KsTc,0.879,30.97,0.60572,32.5954,0.17,0.06,0.18,0.35,99.65,0.61
Ah 8d 2c,3h,KsJc,0.983,34.59,0.82243,39.6309,0.12,0.12,0.12,0.41,99.75,0.82
Ah 8d 2c,3h,KsQc,0.992,38.07,1.05433,46.1604,0.09,0.12,0.09,0.42,99.82,1.06
Ah 8d 2c,3h,KsTd,0.831,30.98,0.60604,32.5995,0.17,0.06,0.18,0.35,99.65,0.61
Ah 8d 2c,3h,KsJd,0.983,34.60,0.82458,39.7212,0.12,0.12,0.12,0.41,99.75,0.83
Ah 8d 2c,3h,KsQd,0.992,38.06,1.05443,46.1719,0.09,0.12,0.09,0.42,99.82,1.06
Ah 8d 2c,3h,KsTh,0.858,31.17,0.62024,33.1639,0.21,0.18,0.22,0.40,99.58,0.62
Ah 8d 2c,3h,KsJh,0.980,34.87,0.84578,40.4272,0.14,0.23,0.14,0.46,99.71,0.85
Ah 8d 2c,3h,KsQh,0.992,38.29,1.07972,46.9922,0.10,0.24,0.10,0.47,99.80,1.08
Ah 8d 2c,3h,Ks2s,0.695,42.88,1.71669,66.7319,0.16,1.38,0.17,1.24,99.67,1.72
Ah 8d 2c,3h,Ks3s,0.849,43.50,1.80541,69.1672,0.23,1.68,0.25,1.41,99.52,1.81
Ah 8d 2c,3h,Ks4s,0.819,28.83,1.18701,68.6275,55.48,1.19,41.99,1.19,2.53,1.14
Ah 8d 2c,3h,Ks5s,0.932,28.87,1.09459,63.1871,65.09,1.10,31.29,1.09,3.62,1.07
Ah 8d 2c,3h,Ks6s,0.974,22.65,0.28894,21.2633,0.85,0.16,1.25,0.26,97.90,0.29
Ah 8d 2c,3h,Ks7s,0.982,23.69,0.30167,21.2211,0.66,0.22,0.76,0.25,98.59,0.30
Ah 8d 2c,3h,Ks8s,0.842,57.59,2.86521,82.9129,0.12,1.91,0.13,2.72,99.76,2.87
Ah 8d 2c,3h,Ks9s,0.989,26.83,0.4404,27.3537,0.24,0.11,0.28,0.26,99.48,0.44
Ah 8d 2c,3h,KsTs,0.962,30.72,0.6037,32.7491,0.16,0.05,0.17,0.33,99.67,0.61
Ah 8d 2c,3h,KsJs,0.984,34.33,0.80765,39.2129,0.12,0.09,0.12,0.38,99.76,0.81
Ah 8d 2c,3h,KsQs,0.992,37.86,1.04353,45.9326,0.09,0.10,0.08,0.40,99.83,1.04
Ah 8d 2c,3h,As3c,0.901,93.36,8.28687,147.945,25.56,8.29,51.48,8.29,22.96,8.29
Ah 8d 2c,3h,As4c,0.895,82.03,5.65184,114.828,0.16,5.00,0.54,5.60,99.31,5.65
Ah 8d 2c,3h,As5c,0.857,83.85,5.84886,116.256,0.17,5.32,0.60,5.77,99.22,5.85
Ah 8d 2c,3h,As6c,0.884,83.54,5.71519,114.017,0.16,5.24,0.69,5.62,99.15,5.72
Ah 8d 2c,3h,As7c,0.782,85.04,5.93186,116.263,0.39,5.65,1.71,5.92,97.90,5.93
Ah 8d 2c,3h,As8c,0.522,95.95,9.45996,164.328,97.99,9.46,1.08,9.40,0.93,9.42
Ah 8d 2c,3h,As9c,0.589,87.26,6.40052,122.256,2.18,6.34,15.50,6.40,82.32,6.40
Ah 8d 2c,3h,AsTc,0.676,88.54,6.74826,127.026,5.92,6.73,53.82,6.75,40.26,6.75
Ah 8d 2c,3h,AsJc,0.701,89.36,6.97952,130.178,25.76,6.98,52.23,6.98,22.01,6.98
Ah 8d 2c,3h,As2d,0.614,90.87,7.38786,135.505,2.66,7.34,53.57,7.39,43.77,7.39
Ah 8d 2c,3h,As3d,0.904,93.36,8.28976,147.985,24.30,8.28,52.59,8.29,23.12,8.29
Ah 8d 2c,3h,As4d,0.900,82.03,5.65217,114.836,0.16,5.00,0.53,5.60,99.31,5.65
Ah 8d 2c,3h,As5d,0.863,83.85,5.84943,116.267,0.17,5.32,0.60,5.77,99.23,5.85
Ah 8d 2c,3h,As6d,0.887,83.56,5.71672,114.023,0.16,5.24,0.71,5.62,99.13,5.72
Ah 8d 2c,3h,As7d,0.814,85.05,5.9232,116.07,0.43,5.64,3.95,5.92,95.61,5.92
Ah 8d 2c,3h,As9d,0.592,87.26,6.38976,122.038,2.35,6.33,22.84,6.39,74.81,6.39
Ah 8d 2c,3h,AsTd,0.700,88.53,6.74634,127.01,5.92,6.72,54.61,6.75,39.48,6.75
Ah 8d 2c,3h,AsJd,0.731,89.34,6.97564,130.131,26.37,6.97,53.28,6.98,20.35,6.98
Ah 8d 2c,3h,As2h,0.617,90.92,7.38846,135.437,2.23,7.35,88.36,7.39,9.41,7.39
Ah 8d 2c,3h,As4h,0.898,82.14,5.67574,115.16,0.16,5.04,0.56,5.63,99.28,5.68
Ah 8d 2c,3h,As5h,0.846,84.02,5.88558,116.75,0.18,5.36,0.64,5.82,99.17,5.89
Ah 8d 2c,3h,As6h,0.868,83.79,5.76859,114.74,0.15,5.29,0.72,5.67,99.13,5.77
Ah 8d 2c,3h,As7h,0.710,85.32,5.97959,116.801,0.34,5.68,1.58,5.96,98.08,5.98
Ah 8d 2c,3h,As8h,0.442,96.11,9.32049,161.628,81.55,9.32,12.66,9.32,5.80,9.30
Ah 8d 2c,3h,As9h,0.525,87.52,6.43569,122.554,3.30,6.42,48.09,6.44,48.62,6.44
Ah 8d 2c,3h,AsTh,0.678,88.78,6.79133,127.498,13.07,6.79,56.63,6.79,30.30,6.79
Ah 8d 2c,3h,AsJh,0.682,89.60,7.015,130.491,33.66,7.01,49.35,7.02,16.99,7.01
Ah 8d 2c,3h,As2s,0.675,90.87,7.38167,135.391,2.83,7.34,48.21,7.38,48.96,7.38
Ah 8d 2c,3h,As3s,0.789,93.35,8.28008,147.827,40.89,8.28,23.42,8.28,35.69,8.28
Ah 8d 2c,3h,As4s,0.777,82.00,5.64166,114.664,0.16,5.01,0.54,5.59,99.31,5.64
Ah 8d 2c,3h,As5s,0.769,83.76,5.83649,116.131,0.17,5.32,0.60,5.75,99.23,5.84
Ah 8d 2c,3h,As6s,0.804,83.48,5.71386,114.081,0.16,5.23,0.68,5.61,99.16,5.72
Ah 8d 2c,3h,As7s,0.639,84.92,5.92825,116.347,0.40,5.64,1.75,5.92,97.85,5.93
Ah 8d 2c,3h,As8s,0.442,95.90,9.48046,164.756,98.32,9.48,0.91,9.41,0.78,9.43
Ah 8d 2c,3h,As9s,0.560,87.03,6.38389,122.251,2.40,6.33,21.77,6.38,75.83,6.39
Ah 8d 2c,3h,AsTs,0.710,88.48,6.74019,126.97,5.83,6.71,52.10,6.74,42.07,6.74
Ah 8d 2c,4h,6c5c,0.442,23.80,2.62631,183.908,67.75,2.63,30.75,2.63,1.50,2.54
Ah 8d 2c,4h,7c6c,0.496,15.66,1.54539,164.506,52.15,1.54,44.66,1.55,3.19,1.54
Ah 8d 2c,4h,8c7c,0.671,51.73,2.29842,74.0506,0.14,1.67,0.17,2.06,99.69,2.30
Ah 8d 2c,4h,9c8c,0.916,53.46,2.42305,75.5405,0.13,1.71,0.16,2.23,99.71,2.42
Ah 8d 2c,4h,Tc8c,0.763,54.68,2.52268,76.8909,0.13,1.81,0.16,2.32,99.72,2.52
Ah 8d 2c,4h,Tc9c,0.435,9.59,0.43643,75.8431,7.95,0.44,9.96,0.42,82.09,0.44
Ah 8d 2c,4h,Jc8c,0.769,56.01,2.66569,79.3267,0.13,1.89,0.15,2.48,99.73,2.67
Ah 8d 2c,4h,Jc9c,0.533,11.32,0.4191,61.6936,9.19,0.42,15.87,0.42,74.94,0.42
Ah 8d 2c,4h,JcTc,0.517,12.69,0.29823,39.1541,4.08,0.28,50.44,0.30,45.48,0.30
Ah 8d 2c,4h,JcTd,0.737,12.75,0.30512,39.8765,3.88,0.29,58.00,0.31,38.12,0.31
Ah 8d 2c,4h,JcTh,0.715,12.89,0.36211,46.8358,12.09,0.36,47.22,0.36,40.69,0.36
Ah 8d 2c,4h,JcTs,0.726,12.60,0.2875,38.0158,3.36,0.27,53.74,0.29,42.90,0.29
Ah 8d 2c,4h,Qc8c,0.884,57.17,2.79507,81.4873,0.12,1.91,0.13,2.61,99.75,2.80
Ah 8d 2c,4h,Qc9c,0.815,15.50,0.38563,41.4635,8.02,0.37,9.72,0.38,82.26,0.39
Ah 8d 2c,4h,QcTc,0.396,17.78,0.27396,25.6804,3.31,0.25,28.65,0.27,68.05,0.28
Ah 8d 2c,4h,QcJc,0.491,20.09,0.29404,24.3913,2.31,0.24,7.72,0.28,89.98,0.30
Ah 8d 2c,4h,QcTd,0.801,17.84,0.28094,26.2411,3.22,0.25,48.73,0.28,48.05,0.28
Ah 8d 2c,4h,QcJd,0.811,20.15,0.29849,24.6884,2.61,0.26,8.93,0.29,88.46,0.30
Ah 8d 2c,4h,QcTh,0.798,17.99,0.33667,31.1871,12.77,0.33,38.95,0.34,48.28,0.34
Ah 8d 2c,4h,QcJh,0.765,20.39,0.35054,28.6519,42.22,0.35,37.54,0.35,20.24,0.35
Ah 8d 2c,4h,QcTs,0.782,17.59,0.26495,25.0987,2.74,0.24,26.11,0.26,71.15,0.27
Ah 8d 2c,4h,QcJs,0.824,19.89,0.28682,24.0338,1.75,0.23,4.60,0.27,93.65,0.29
Ah 8d 2c,4h,Kc3c,0.460,28.57,1.24996,72.9148,66.35,1.25,31.79,1.25,1.86,1.17
Ah 8d 2c,4h,Kc4c,0.377,44.97,1.9371,71.793,0.23,1.80,0.25,1.57,99.52,1.94
Ah 8d 2c,4h,Kc5c,0.419,28.88,1.24913,72.0931,79.73,1.25,18.49,1.25,1.78,1.16
Ah 8d 2c,4h,Kc6c,0.677,22.80,0.36308,26.5461,1.90,0.33,10.50,0.36,87.60,0.36
Ah 8d 2c,4h,Kc7c,0.845,24.09,0.36992,25.5978,0.85,0.29,0.96,0.32,98.19,0.37
Ah 8d 2c,4h,Kc8c,0.805,58.26,2.92685,83.7244,0.12,2.00,0.13,2.84,99.75,2.93
Ah 8d 2c,4h,Kc9c,0.956,27.79,0.47007,28.1872,0.42,0.30,0.49,0.40,99.09,0.47
Ah 8d 2c,4h,KcTc,0.791,31.18,0.6217,33.2332,0.21,0.23,0.22,0.42,99.57,0.62
Ah 8d 2c,4h,KcJc,0.970,34.75,0.83446,40.0175,0.14,0.30,0.15,0.47,99.71,0.84
Ah 8d 2c,4h,KcQc,0.984,38.19,1.06404,46.433,0.10,0.30,0.10,0.48,99.80,1.07
Ah 8d 2c,4h,KcTd,0.976,31.19,0.622,33.2355,0.21,0.22,0.22,0.42,99.57,0.62
Ah 8d 2c,4h,KcJd,0.987,34.77,0.83693,40.1233,0.14,0.30,0.14,0.47,99.71,0.84
Ah 8d 2c,4h,KcQd,0.991,38.19,1.06387,46.4326,0.10,0.31,0.10,0.48,99.80,1.07
Ah 8d 2c,4h,KcTh,0.975,31.38,0.63456,33.7077,0.27,0.34,0.29,0.47,99.44,0.64
Ah 8d 2c,4h,KcJh,0.985,35.03,0.85865,40.8514,0.17,0.40,0.17,0.52,99.66,0.86
Ah 8d 2c,4h,KcQh,0.991,38.42,1.09174,47.3642,0.12,0.41,0.11,0.54,99.77,1.09
Ah 8d 2c,4h,KcTs,0.979,30.94,0.62019,33.413,0.19,0.21,0.21,0.40,99.60,0.62
Ah 8d 2c,4h,KcJs,0.987,34.50,0.81992,39.6111,0.14,0.27,0.14,0.45,99.72,0.82
Ah 8d 2c,4h,KcQs,0.992,37.99,1.05337,46.2088,0.10,0.29,0.10,0.46,99.80,1.05
Ah 8d 2c,4h,Ac3c,0.795,81.62,5.56341,113.6,0.11,4.83,0.41,5.42,99.47,5.56
Ah 8d 2c,4h,Ac4c,0.784,93.49,8.32052,148.335,31.91,8.32,46.42,8.32,21.66,8.32
Ah 8d 2c,4h,Ac5c,0.707,83.73,5.8319,116.084,0.16,5.31,0.55,5.73,99.28,5.83
Ah 8d 2c,4h,Ac6c,0.770,83.42,5.68359,113.558,0.15,5.20,0.65,5.59,99.20,5.68
Ah 8d 2c,4h,Ac7c,0.546,84.90,5.89023,115.629,0.38,5.58,1.66,5.89,97.97,5.89
Ah 8d 2c,4h,Ac8c,0.342,95.77,9.44818,164.42,98.55,9.45,0.74,9.33,0.71,9.39
Ah 8d 2c,4h,Ac9c,0.502,87.08,6.36182,121.763,2.06,6.30,10.97,6.36,86.97,6.36
Ah 8d 2c,4h,AcTc,0.691,88.34,6.70747,126.546,5.51,6.69,49.55,6.71,44.95,6.71
Ah 8d 2c,4h,Ac2d,0.616,90.81,7.37271,135.317,2.57,7.32,53.07,7.37,44.36,7.37
Ah 8d 2c,4h,Ac3d,0.913,81.62,5.56392,113.61,0.11,4.83,0.41,5.42,99.47,5.57
Ah 8d 2c,4h,Ac4d,0.908,93.49,8.32348,148.378,29.28,8.32,49.64,8.33,21.08,8.32
Ah 8d 2c,4h,Ac5d,0.871,83.73,5.83219,116.089,0.16,5.31,0.55,5.74,99.29,5.83
Ah 8d 2c,4h,Ac6d,0.900,83.44,5.68627,113.584,0.15,5.20,0.66,5.59,99.18,5.69
Ah 8d 2c,4h,Ac7d,0.852,84.93,5.88436,115.48,0.41,5.59,6.81,5.88,92.79,5.89
Ah 8d 2c,4h,Ac9d,0.614,87.09,6.3504,121.535,2.29,6.30,16.45,6.35,81.26,6.35
Ah 8d 2c,4h,AcTd,0.695,88.35,6.70783,126.535,5.64,6.69,48.91,6.71,45.45,6.71
Ah 8d 2c,4h,AcJd,0.728,89.17,6.94381,129.78,28.05,6.94,53.06,6.95,18.88,6.94
Ah 8d 2c,4h,Ac2h,0.622,90.86,7.37302,135.243,2.02,7.33,89.21,7.37,8.77,7.37
Ah 8d 2c,4h,Ac3h,0.915,81.73,5.58815,113.95,0.11,4.86,0.42,5.44,99.47,5.59
Ah 8d 2c,4h,Ac5h,0.846,83.89,5.86875,116.592,0.17,5.37,0.58,5.78,99.24,5.87
Ah 8d 2c,4h,Ac6h,0.885,83.66,5.73401,114.229,0.15,5.25,0.70,5.64,99.15,5.74
Ah 8d 2c,4h,Ac7h,0.793,85.19,5.94159,116.238,0.36,5.64,1.62,5.93,98.03,5.94
Ah 8d 2c,4h,Ac8h,0.537,95.96,9.26812,160.968,87.44,9.27,7.76,9.26,4.81,9.25
Ah 8d 2c,4h,Ac9h,0.542,87.34,6.39853,122.095,3.16,6.38,45.01,6.40,51.82,6.40
Ah 8d 2c,4h,AcTh,0.675,88.60,6.75332,127.036,11.00,6.75,52.38,6.75,36.62,6.75
Ah 8d 2c,4h,AcJh,0.671,89.43,6.98266,130.133,32.64,6.98,48.56,6.98,18.80,6.98
Ah 8d 2c,4h,Ac2s,0.687,90.81,7.3678,135.226,2.70,7.32,48.13,7.37,49.17,7.37
Ah 8d 2c,4h,Ac3s,0.820,81.59,5.55382,113.445,0.11,4.84,0.41,5.41,99.47,5.56
