Flop,Turn,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 21%,RAISE 21 EV,CALL%,CALL EV,FOLD%,FOLD EV
Ah 8d 2c,6s,TsTc,0.765,33.37,-0.00428,-0.10693,0.01,-1.49,0.40,-1.06,99.60,0.00
Ah 8d 2c,6s,TsTd,0.811,32.57,-0.00443,-0.11342,0.00,-1.37,0.34,-1.29,99.66,0.00
Ah 8d 2c,6s,TsTh,0.814,33.36,-0.00424,-0.10589,0.01,-1.49,0.39,-1.06,99.60,0.00
Ah 8d 2c,6s,Ts8s,0.843,38.36,-0.00447,-0.09709,2.08,-0.07,1.13,-0.27,96.79,0.00
Ah 8d 2c,6s,Ts9s,0.528,16.94,-0.00316,-0.15535,9.73,-0.03,0.05,-0.29,90.22,0.00
Ah 8d 2c,6s,JsTc,0.168,18.01,-0.00284,-0.13115,0.07,-3.89,0.01,-3.51,99.93,0.00
Ah 8d 2c,6s,JsTd,0.192,17.20,-0.0028,-0.13589,0.07,-3.83,0.01,-3.74,99.93,0.00
Ah 8d 2c,6s,JsTh,0.256,18.03,-0.00283,-0.13088,0.07,-3.89,0.01,-3.51,99.93,0.00
Ah 8d 2c,6s,Js8s,0.842,38.56,-0.00513,-0.1108,4.40,-0.04,57.25,-0.01,38.35,0.00
Ah 8d 2c,6s,Js9s,0.090,16.32,-0.00279,-0.14267,0.07,-3.85,0.01,-3.75,99.93,0.00
Ah 8d 2c,6s,JsTs,0.339,17.87,-0.00282,-0.13133,0.07,-3.86,0.01,-3.57,99.93,0.00
Ah 8d 2c,6s,QsTc,0.003,20.48,-0.00289,-0.11769,0.07,-3.80,0.01,-3.14,99.92,0.00
Ah 8d 2c,6s,QsJc,0.016,21.06,-0.00293,-0.116,0.07,-3.87,0.01,-3.10,99.92,0.00
Ah 8d 2c,6s,QsTd,0.003,19.59,-0.00286,-0.12186,0.07,-3.76,0.01,-3.38,99.92,0.00
Ah 8d 2c,6s,QsJd,0.019,20.72,-0.00276,-0.1108,0.07,-3.46,0.01,-3.10,99.92,0.00
Ah 8d 2c,6s,QsTh,0.003,20.47,-0.00289,-0.11764,0.07,-3.80,0.01,-3.15,99.92,0.00
Ah 8d 2c,6s,QsJh,0.100,20.82,-0.00291,-0.11651,0.07,-3.92,0.01,-3.11,99.92,0.00
Ah 8d 2c,6s,Qs8s,0.921,39.25,-0.004,-0.0849,2.78,-0.04,4.15,-0.07,93.08,0.00
Ah 8d 2c,6s,Qs9s,0.000,20.13,-0.00289,-0.11966,0.07,-3.87,0.01,-3.23,99.92,0.00
Ah 8d 2c,6s,QsTs,0.144,20.23,-0.0029,-0.11937,0.07,-3.83,0.01,-3.21,99.92,0.00
Ah 8d 2c,6s,QsJs,0.532,21.27,-0.00291,-0.11401,0.07,-3.78,0.01,-3.00,99.92,0.00
Ah 8d 2c,6s,KsTc,0.003,24.62,-0.00284,-0.09627,0.06,-3.74,0.02,-2.64,99.92,0.00
Ah 8d 2c,6s,KsJc,0.004,24.82,-0.00289,-0.09719,0.06,-3.85,0.02,-2.62,99.92,0.00
Ah 8d 2c,6s,KsQc,0.011,26.23,-0.00291,-0.09253,0.06,-3.78,0.03,-2.37,99.91,0.00
Ah 8d 2c,6s,KsTd,0.003,23.77,-0.00284,-0.09941,0.06,-3.71,0.02,-2.88,99.92,0.00
Ah 8d 2c,6s,KsJd,0.128,24.47,-0.00282,-0.09614,0.06,-3.63,0.02,-2.65,99.92,0.00
Ah 8d 2c,6s,KsQd,0.028,26.04,-0.00247,-0.07896,0.07,-2.42,0.03,-2.33,99.90,0.00
Ah 8d 2c,6s,KsTh,0.003,24.60,-0.00284,-0.09625,0.06,-3.74,0.02,-2.65,99.92,0.00
Ah 8d 2c,6s,KsJh,0.048,24.57,-0.00288,-0.09756,0.06,-3.91,0.02,-2.64,99.92,0.00
Ah 8d 2c,6s,KsQh,0.007,26.16,-0.0029,-0.0924,0.06,-3.78,0.03,-2.38,99.91,0.00
Ah 8d 2c,6s,Ks2s,0.621,30.34,-0.00327,-0.08977,3.94,-0.06,0.28,-0.26,95.78,0.00
Ah 8d 2c,6s,Ks3s,0.000,23.24,-0.00286,-0.10266,0.08,-3.42,0.01,-2.72,99.91,0.00
Ah 8d 2c,6s,Ks4s,0.001,23.36,-0.00286,-0.102,0.08,-3.41,0.01,-2.70,99.91,0.00
Ah 8d 2c,6s,Ks5s,0.000,23.28,-0.00283,-0.10113,0.08,-3.24,0.01,-2.67,99.91,0.00
Ah 8d 2c,6s,Ks7s,0.000,25.17,-0.0028,-0.0926,0.08,-3.28,0.01,-2.45,99.91,0.00
Ah 8d 2c,6s,Ks8s,0.799,39.66,-0.00412,-0.08659,2.26,-0.04,41.18,-0.01,56.56,0.00
Ah 8d 2c,6s,Ks9s,0.004,24.42,-0.00285,-0.09712,0.07,-3.80,0.01,-2.69,99.92,0.00
Ah 8d 2c,6s,KsTs,0.165,24.38,-0.00285,-0.09741,0.06,-3.76,0.02,-2.71,99.92,0.00
Ah 8d 2c,6s,KsJs,0.576,25.03,-0.00287,-0.09551,0.06,-3.76,0.02,-2.53,99.92,0.00
Ah 8d 2c,6s,KsQs,0.457,26.27,-0.00289,-0.09178,0.06,-3.64,0.03,-2.32,99.91,0.00
Ah 8d 2c,6s,As3c,0.896,43.88,0.01439,0.27332,0.08,-0.23,86.32,0.02,13.61,0.00
Ah 8d 2c,6s,As4c,0.890,43.94,0.03339,0.6333,0.08,-0.40,88.80,0.04,11.12,0.00
Ah 8d 2c,6s,As5c,0.853,43.59,0.01557,0.29772,0.08,-0.50,91.05,0.02,8.87,0.00
Ah 8d 2c,6s,As6c,0.879,69.48,11.9566,143.404,0.15,10.41,99.85,11.96,0.00,0.00
Ah 8d 2c,6s,As7c,0.779,43.28,0.06123,1.17913,0.03,-0.99,97.90,0.06,2.07,0.00
Ah 8d 2c,6s,As8c,0.415,81.65,18.5031,188.855,0.36,17.89,99.64,18.51,0.00,0.00
Ah 8d 2c,6s,As9c,0.586,43.39,0.3783,7.2654,0.04,-0.71,99.19,0.38,0.77,0.00
Ah 8d 2c,6s,AsTc,0.672,43.74,0.25861,4.92715,0.08,-0.25,99.24,0.26,0.69,0.00
Ah 8d 2c,6s,AsJc,0.696,45.89,1.27359,23.128,0.21,0.63,99.76,1.28,0.04,0.00
Ah 8d 2c,6s,As2d,0.598,70.16,12.2066,144.983,0.67,12.16,99.33,12.21,0.00,0.00
Ah 8d 2c,6s,As3d,0.900,43.88,0.01322,0.25105,0.07,-0.23,85.32,0.02,14.60,0.00
Ah 8d 2c,6s,As4d,0.896,43.94,0.03262,0.6186,0.08,-0.40,87.73,0.04,12.19,0.00
Ah 8d 2c,6s,As5d,0.859,43.63,0.03466,0.66204,0.08,-0.25,81.68,0.04,18.24,0.00
Ah 8d 2c,6s,As6d,0.882,69.82,12.1975,145.579,0.16,10.87,99.84,12.20,0.00,0.00
Ah 8d 2c,6s,As7d,0.811,43.06,0.00183,0.03549,0.05,-0.91,96.53,0.00,3.42,0.00
Ah 8d 2c,6s,As9d,0.589,42.33,0.04846,0.95392,0.08,-0.72,90.93,0.05,8.99,0.00
Ah 8d 2c,6s,AsTd,0.696,42.95,0.00315,0.06119,0.11,-0.26,94.58,0.00,5.31,0.00
Ah 8d 2c,6s,AsJd,0.726,45.44,1.07201,19.6613,0.22,0.55,99.74,1.07,0.04,0.00
Ah 8d 2c,6s,As2h,0.590,70.18,12.2169,145.062,0.40,12.03,99.60,12.22,0.00,0.00
Ah 8d 2c,6s,As3h,0.901,43.90,0.01445,0.2743,0.08,-0.23,88.84,0.02,11.08,0.00
Ah 8d 2c,6s,As4h,0.894,43.93,0.02642,0.50106,0.08,-0.40,91.61,0.03,8.31,0.00
Ah 8d 2c,6s,As5h,0.842,43.65,0.02043,0.39007,0.08,-0.49,93.81,0.02,6.11,0.00
Ah 8d 2c,6s,As6h,0.863,69.40,11.9043,142.936,0.14,10.32,99.85,11.91,0.00,0.00
Ah 8d 2c,6s,As7h,0.707,43.20,0.03897,0.75175,0.03,-1.02,97.62,0.04,2.34,0.00
Ah 8d 2c,6s,As8h,0.341,81.68,18.5219,188.962,0.37,17.92,99.63,18.52,0.00,0.00
Ah 8d 2c,6s,As9h,0.522,43.41,0.38939,7.47546,0.04,-0.69,99.22,0.39,0.74,0.00
Ah 8d 2c,6s,AsTh,0.674,43.73,0.25522,4.86413,0.08,-0.26,99.18,0.26,0.74,0.00
Ah 8d 2c,6s,AsJh,0.677,45.53,1.07644,19.704,0.22,0.48,99.74,1.08,0.04,0.00
Ah 8d 2c,6s,As2s,0.649,70.24,12.2617,145.475,0.36,11.98,99.64,12.26,0.00,0.00
Ah 8d 2c,6s,As3s,0.773,43.92,0.02521,0.47835,0.07,-0.22,96.27,0.03,3.66,0.00
Ah 8d 2c,6s,As4s,0.757,44.00,0.05475,1.03684,0.06,-0.38,97.27,0.06,2.67,0.00
Ah 8d 2c,6s,As5s,0.764,44.29,0.23222,4.36957,0.04,-0.25,98.56,0.24,1.40,0.00
Ah 8d 2c,6s,As7s,0.636,44.39,0.4388,8.23675,0.02,-0.64,99.21,0.44,0.77,0.00
Ah 8d 2c,6s,As8s,0.331,81.82,18.6803,190.252,0.67,18.51,99.33,18.68,0.00,0.00
Ah 8d 2c,6s,As9s,0.554,43.52,0.42078,8.05644,0.04,-0.66,99.26,0.42,0.70,0.00
Ah 8d 2c,6s,AsTs,0.705,43.52,0.18507,3.54349,0.08,-0.28,99.11,0.19,0.81,0.00
Ah 8d 2c,7s,6c5c,0.134,21.06,2.13083,84.3064,99.35,2.13,0.64,1.69,0.01,0.00
Ah 8d 2c,7s,7c6c,0.270,31.35,-0.00304,-0.08082,0.05,-0.21,0.54,-0.54,99.41,0.00
Ah 8d 2c,7s,8c7c,0.482,67.91,11.8586,145.527,0.14,9.90,99.86,11.86,0.00,0.00
Ah 8d 2c,7s,9c8c,0.906,38.30,-0.0035,-0.07613,1.13,0.00,1.82,-0.19,97.05,0.00
Ah 8d 2c,7s,Tc8c,0.737,38.57,-0.00292,-0.06313,13.66,-0.02,10.61,-0.01,75.73,0.00
Ah 8d 2c,7s,Tc9c,0.368,23.55,1.72993,61.209,32.38,1.73,67.51,1.73,0.11,0.00
Ah 8d 2c,7s,Jc8c,0.765,38.42,-0.00718,-0.15564,1.19,-0.05,12.37,-0.05,86.43,0.00
Ah 8d 2c,7s,Jc9c,0.473,20.81,-0.00359,-0.14369,0.19,-0.48,1.25,-0.21,98.55,0.00
Ah 8d 2c,7s,JcTc,0.474,26.37,-0.00549,-0.1733,0.41,-0.16,64.65,-0.01,34.94,0.00
Ah 8d 2c,7s,JcTd,0.027,25.98,-0.00864,-0.27721,7.29,0.03,25.14,-0.04,67.58,0.00
Ah 8d 2c,7s,JcTh,0.047,26.26,-0.01221,-0.38749,0.36,-0.22,66.66,-0.02,32.97,0.00
Ah 8d 2c,7s,JcTs,0.192,26.05,-0.01204,-0.38523,0.40,-0.24,29.58,-0.04,70.02,0.00
Ah 8d 2c,7s,Qc8c,0.869,38.92,-0.00185,-0.03953,8.90,0.00,18.74,-0.01,72.36,0.00
Ah 8d 2c,7s,Qc9c,0.016,19.87,-0.00286,-0.11987,0.07,-3.93,0.00,-3.59,99.93,0.00
Ah 8d 2c,7s,QcTc,0.386,20.42,-0.00285,-0.11645,0.07,-3.70,0.01,-3.44,99.92,0.00
Ah 8d 2c,7s,QcJc,0.481,21.12,-0.00281,-0.11073,0.07,-4.01,0.01,-3.33,99.93,0.00
Ah 8d 2c,7s,QcTd,0.003,19.93,-0.00279,-0.11647,0.07,-3.54,0.01,-3.55,99.92,0.00
Ah 8d 2c,7s,QcJd,0.005,20.04,-0.00285,-0.11845,0.06,-4.11,0.01,-3.45,99.93,0.00
Ah 8d 2c,7s,QcTh,0.003,20.40,-0.00285,-0.11631,0.07,-3.70,0.01,-3.45,99.92,0.00
Ah 8d 2c,7s,QcJh,0.003,20.19,-0.00273,-0.11265,0.06,-4.09,0.01,-3.38,99.93,0.00
Ah 8d 2c,7s,QcTs,0.003,20.13,-0.00286,-0.11823,0.07,-3.72,0.01,-3.50,99.92,0.00
Ah 8d 2c,7s,QcJs,0.013,20.49,-0.00285,-0.11574,0.06,-4.12,0.01,-3.36,99.93,0.00
Ah 8d 2c,7s,Kc3c,0.256,21.93,-0.00276,-0.10498,0.08,-3.37,0.01,-3.01,99.92,0.00
Ah 8d 2c,7s,Kc4c,0.239,22.05,-0.00278,-0.10514,0.08,-3.42,0.01,-3.00,99.92,0.00
Ah 8d 2c,7s,Kc5c,0.348,22.05,-0.00278,-0.105,0.08,-3.26,0.01,-3.00,99.91,0.00
Ah 8d 2c,7s,Kc6c,0.002,22.39,-0.00276,-0.10273,0.08,-3.27,0.01,-2.88,99.91,0.00
Ah 8d 2c,7s,Kc7c,0.000,33.98,-0.00378,-0.09274,0.04,-0.82,1.28,-0.27,98.67,0.00
Ah 8d 2c,7s,Kc8c,0.743,38.27,-0.00384,-0.08352,2.04,-0.04,15.09,-0.02,82.87,0.00
Ah 8d 2c,7s,Kc9c,0.349,23.00,-0.00278,-0.10075,0.07,-3.85,0.01,-3.02,99.93,0.00
Ah 8d 2c,7s,KcTc,0.781,23.42,-0.00276,-0.09826,0.07,-3.59,0.01,-2.89,99.92,0.00
Ah 8d 2c,7s,KcJc,0.960,24.08,-0.00274,-0.09495,0.06,-3.98,0.01,-2.76,99.93,0.00
Ah 8d 2c,7s,KcQc,0.973,24.62,-0.00285,-0.09654,0.07,-3.77,0.01,-2.60,99.92,0.00
Ah 8d 2c,7s,KcTd,0.002,22.94,-0.00271,-0.09857,0.07,-3.48,0.01,-3.00,99.92,0.00
Ah 8d 2c,7s,KcJd,0.003,23.04,-0.00281,-0.10148,0.06,-4.12,0.01,-2.87,99.93,0.00
Ah 8d 2c,7s,KcQd,0.005,24.54,-0.0025,-0.08507,0.08,-2.55,0.02,-2.61,99.90,0.00
Ah 8d 2c,7s,KcTh,0.002,23.41,-0.00276,-0.09808,0.07,-3.59,0.01,-2.90,99.92,0.00
Ah 8d 2c,7s,KcJh,0.003,23.19,-0.00268,-0.0964,0.06,-4.08,0.01,-2.80,99.93,0.00
Ah 8d 2c,7s,KcQh,0.004,24.61,-0.00284,-0.09631,0.07,-3.79,0.01,-2.60,99.92,0.00
Ah 8d 2c,7s,KcTs,0.002,23.15,-0.00277,-0.09978,0.07,-3.63,0.01,-2.95,99.92,0.00
Ah 8d 2c,7s,KcJs,0.008,23.46,-0.00279,-0.0991,0.06,-4.10,0.01,-2.78,99.93,0.00
Ah 8d 2c,7s,KcQs,0.017,24.56,-0.0029,-0.09834,0.07,-3.74,0.01,-2.61,99.92,0.00
Ah 8d 2c,7s,Ac3c,0.757,44.22,0.0801,1.50957,0.50,0.07,97.50,0.08,2.00,0.00
Ah 8d 2c,7s,Ac4c,0.744,44.19,0.04612,0.86959,0.06,0.03,97.77,0.05,2.17,0.00
Ah 8d 2c,7s,Ac5c,0.674,43.93,0.1008,1.91194,0.04,-0.04,96.93,0.10,3.03,0.00
Ah 8d 2c,7s,Ac6c,0.763,44.29,-0.00511,-0.09607,1.87,-0.04,64.45,-0.01,33.68,0.00
Ah 8d 2c,7s,Ac7c,0.541,68.53,11.7591,143.002,0.13,9.61,99.87,11.76,0.00,0.00
Ah 8d 2c,7s,Ac8c,0.241,80.11,18.0829,188.097,4.07,18.08,95.93,18.08,0.00,0.00
Ah 8d 2c,7s,Ac9c,0.486,43.73,0.14929,2.84509,0.05,-0.29,98.39,0.15,1.56,0.00
Ah 8d 2c,7s,AcTc,0.682,44.56,0.45127,8.43888,0.10,0.22,99.48,0.45,0.43,0.00
Ah 8d 2c,7s,Ac2d,0.596,68.71,11.7604,142.643,0.22,10.89,99.78,11.76,0.00,0.00
Ah 8d 2c,7s,Ac3d,0.900,44.21,0.07919,1.49249,0.48,0.07,97.40,0.08,2.11,0.00
Ah 8d 2c,7s,Ac4d,0.896,44.18,0.04409,0.83152,0.06,0.03,97.71,0.05,2.23,0.00
Ah 8d 2c,7s,Ac5d,0.861,43.95,0.10115,1.91816,0.04,-0.05,96.95,0.10,3.00,0.00
Ah 8d 2c,7s,Ac6d,0.892,44.32,0.00245,0.04605,2.35,-0.01,69.12,0.00,28.52,0.00
Ah 8d 2c,7s,Ac7d,0.846,68.83,11.9645,144.852,0.14,10.37,99.85,11.97,0.00,0.00
Ah 8d 2c,7s,Ac9d,0.607,42.97,0.01143,0.22175,0.07,-0.37,81.49,0.01,18.44,0.00
Ah 8d 2c,7s,AcTd,0.686,44.18,0.31529,5.9474,0.12,0.22,99.35,0.32,0.53,0.00
Ah 8d 2c,7s,AcJd,0.719,46.55,1.18849,21.2767,0.17,0.37,99.78,1.19,0.04,0.00
Ah 8d 2c,7s,Ac2h,0.592,68.72,11.7703,142.73,0.22,10.93,99.78,11.77,0.00,0.00
Ah 8d 2c,7s,Ac3h,0.901,44.21,0.06382,1.20301,0.91,0.06,97.09,0.07,2.01,0.00
Ah 8d 2c,7s,Ac4h,0.894,44.20,0.03682,0.69429,0.06,0.03,97.73,0.04,2.21,0.00
Ah 8d 2c,7s,Ac5h,0.837,43.94,0.10255,1.94476,0.04,-0.03,97.01,0.11,2.95,0.00
Ah 8d 2c,7s,Ac6h,0.877,44.31,-0.00441,-0.08286,1.40,-0.04,65.05,-0.01,33.54,0.00
Ah 8d 2c,7s,Ac7h,0.787,68.21,11.5536,141.15,0.13,9.55,99.87,11.56,0.00,0.00
Ah 8d 2c,7s,Ac8h,0.381,80.04,18.0064,187.462,5.01,18.00,94.99,18.01,0.00,0.00
Ah 8d 2c,7s,Ac9h,0.537,43.86,0.21784,4.13867,0.05,-0.26,98.68,0.22,1.28,0.00
Ah 8d 2c,7s,AcTh,0.667,44.54,0.44503,8.32591,0.10,0.23,99.47,0.45,0.43,0.00
Ah 8d 2c,7s,AcJh,0.662,46.58,1.17138,20.9549,0.18,0.43,99.78,1.17,0.04,0.00
Ah 8d 2c,7s,Ac2s,0.653,68.72,11.7686,142.72,0.22,10.88,99.78,11.77,0.00,0.00
Ah 8d 2c,7s,Ac3s,0.806,44.41,0.15416,2.89253,0.57,0.14,98.13,0.16,1.30,0.00
Ah 8d 2c,7s,Ac4s,0.787,44.38,0.11239,2.11029,0.05,0.09,98.24,0.11,1.71,0.00
Ah 8d 2c,7s,Ac5s,0.799,44.24,0.20017,3.77042,0.04,0.07,98.50,0.20,1.47,0.00
Ah 8d 2c,7s,Ac6s,0.831,44.62,0.09541,1.78185,1.10,0.06,96.29,0.10,2.61,0.00
Ah 8d 2c,7s,Ac8s,0.370,80.32,18.2059,188.88,13.47,18.20,86.53,18.21,0.00,0.00
Ah 8d 2c,7s,Ac9s,0.590,43.81,0.16949,3.22426,0.05,-0.31,98.84,0.17,1.11,0.00
Ah 8d 2c,7s,AcTs,0.712,44.40,0.39262,7.36861,0.11,0.15,99.46,0.39,0.43,0.00
Ah 8d 2c,7s,AcJs,0.706,47.64,1.68989,29.5572,0.15,0.66,99.81,1.69,0.04,0.00
Ah 8d 2c,7s,6d6c,0.704,27.32,-0.00267,-0.08134,0.07,-1.66,0.09,-1.63,99.84,0.00
Ah 8d 2c,7s,6d5d,0.091,21.06,2.16442,85.6479,99.40,2.17,0.59,1.72,0.01,0.00
Ah 8d 2c,7s,7d7c,0.545,86.82,22.8664,219.476,83.24,22.87,16.76,22.87,0.00,0.00
Ah 8d 2c,7s,7d6d,0.199,31.10,-0.00295,-0.07899,0.04,-0.55,0.45,-0.61,99.51,0.00
Ah 8d 2c,7s,9d9c,0.685,31.52,-0.00364,-0.09613,0.01,-1.82,0.24,-1.50,99.76,0.00
Ah 8d 2c,7s,TdTc,0.825,33.79,-0.00388,-0.09564,0.01,-1.13,0.38,-0.99,99.61,0.00
Ah 8d 2c,7s,Td9d,0.338,23.31,1.68908,60.3864,18.64,1.69,81.26,1.69,0.10,0.00
Ah 8d 2c,7s,JdTc,0.022,25.63,-0.00238,-0.07743,0.43,-0.27,49.79,0.00,49.78,0.00
Ah 8d 2c,7s,Jd9d,0.470,20.04,-0.00307,-0.12765,0.21,-0.57,0.79,-0.24,99.00,0.00
Ah 8d 2c,7s,JdTd,0.414,25.53,-0.00492,-0.16061,2.41,-0.02,20.13,-0.02,77.46,0.00
Ah 8d 2c,7s,JdTh,0.062,25.61,-0.0076,-0.24733,0.41,-0.30,55.61,-0.01,43.98,0.00
Ah 8d 2c,7s,JdTs,0.241,25.43,-0.00699,-0.22896,0.38,-0.30,20.54,-0.03,79.09,0.00
Ah 8d 2c,7s,QdTc,0.003,20.36,-0.00249,-0.10198,0.09,-2.53,0.01,-3.45,99.90,0.00
Ah 8d 2c,7s,QdJc,0.004,21.04,-0.00246,-0.09752,0.08,-2.72,0.01,-3.34,99.91,0.00
Ah 8d 2c,7s,Qd9d,0.124,18.93,-0.00256,-0.1127,0.08,-2.88,0.01,-3.76,99.91,0.00
Ah 8d 2c,7s,QdTd,0.401,19.88,-0.00246,-0.1033,0.09,-2.47,0.01,-3.56,99.90,0.00
Ah 8d 2c,7s,QdJd,0.526,19.98,-0.00249,-0.10392,0.08,-2.73,0.01,-3.46,99.91,0.00
Ah 8d 2c,7s,QdTh,0.003,20.35,-0.0025,-0.10231,0.09,-2.54,0.01,-3.45,99.90,0.00
Ah 8d 2c,7s,QdJh,0.004,20.12,-0.00236,-0.09769,0.08,-2.72,0.01,-3.39,99.92,0.00
Ah 8d 2c,7s,QdTs,0.003,20.08,-0.00252,-0.10476,0.09,-2.59,0.01,-3.51,99.91,0.00
Ah 8d 2c,7s,QdJs,0.012,20.42,-0.00251,-0.10262,0.08,-2.81,0.01,-3.37,99.91,0.00
Ah 8d 2c,7s,KdTc,0.002,23.33,-0.00268,-0.09561,0.07,-3.26,0.01,-2.89,99.92,0.00
Ah 8d 2c,7s,KdJc,0.003,24.00,-0.00265,-0.09194,0.07,-3.59,0.01,-2.76,99.92,0.00
Ah 8d 2c,7s,KdQc,0.004,24.55,-0.00275,-0.09346,0.07,-3.38,0.01,-2.60,99.92,0.00
Ah 8d 2c,7s,Kd2d,0.326,28.43,-0.00112,-0.03291,3.18,0.01,0.27,-0.49,96.55,0.00
Ah 8d 2c,7s,Kd3d,0.223,22.03,-0.00265,-0.10043,0.08,-3.01,0.01,-2.98,99.91,0.00
Ah 8d 2c,7s,Kd4d,0.225,22.14,-0.00267,-0.10065,0.08,-3.05,0.01,-2.97,99.91,0.00
Ah 8d 2c,7s,Kd5d,0.295,22.11,-0.00264,-0.0994,0.09,-2.82,0.01,-2.95,99.91,0.00
Ah 8d 2c,7s,Kd6d,0.002,22.34,-0.0026,-0.09705,0.08,-2.78,0.01,-2.86,99.91,0.00
Ah 8d 2c,7s,Kd7d,0.001,33.59,-0.00385,-0.09558,0.03,-1.06,1.00,-0.35,98.97,0.00
Ah 8d 2c,7s,Kd9d,0.427,22.01,-0.00273,-0.10321,0.07,-3.66,0.01,-3.20,99.92,0.00
Ah 8d 2c,7s,KdTd,0.852,22.85,-0.00263,-0.09583,0.07,-3.15,0.01,-3.00,99.92,0.00
Ah 8d 2c,7s,KdJd,0.969,22.94,-0.00274,-0.09942,0.07,-3.79,0.01,-2.87,99.93,0.00
Ah 8d 2c,7s,KdQd,0.979,24.46,-0.0025,-0.08506,0.09,-2.43,0.02,-2.54,99.90,0.00
Ah 8d 2c,7s,KdTh,0.002,23.32,-0.00267,-0.09539,0.07,-3.26,0.01,-2.90,99.92,0.00
Ah 8d 2c,7s,KdJh,0.003,23.10,-0.00262,-0.09439,0.06,-3.75,0.01,-2.80,99.93,0.00
Ah 8d 2c,7s,KdQh,0.004,24.54,-0.00275,-0.09329,0.07,-3.40,0.01,-2.60,99.92,0.00
Ah 8d 2c,7s,KdTs,0.002,23.06,-0.00269,-0.09705,0.07,-3.29,0.01,-2.96,99.92,0.00
Ah 8d 2c,7s,KdJs,0.003,23.37,-0.0027,-0.09641,0.07,-3.73,0.01,-2.79,99.93,0.00
Ah 8d 2c,7s,KdQs,0.009,24.49,-0.00278,-0.09475,0.07,-3.32,0.01,-2.61,99.91,0.00
Ah 8d 2c,7s,Ad3c,0.898,44.23,0.08665,1.63238,0.43,0.07,97.55,0.09,2.02,0.00
Ah 8d 2c,7s,Ad4c,0.896,44.21,0.05232,0.98617,0.21,0.02,97.80,0.05,1.98,0.00
Ah 8d 2c,7s,Ad5c,0.858,43.95,0.10668,2.0227,0.04,-0.03,97.06,0.11,2.90,0.00
Ah 8d 2c,7s,Ad6c,0.889,44.31,-0.0021,-0.03946,1.57,-0.03,70.17,0.00,28.26,0.00
Ah 8d 2c,7s,Ad7c,0.826,68.53,11.7584,142.985,0.13,9.62,99.87,11.76,0.00,0.00
Ah 8d 2c,7s,Ad8c,0.385,80.07,18.0122,187.473,5.23,18.01,94.77,18.01,0.00,0.00
Ah 8d 2c,7s,Ad9c,0.606,43.74,0.15269,2.9089,0.05,-0.29,98.41,0.16,1.54,0.00
Ah 8d 2c,7s,AdTc,0.675,44.58,0.45673,8.53738,0.10,0.23,99.47,0.46,0.43,0.00
Ah 8d 2c,7s,AdJc,0.692,47.54,1.6621,29.1343,0.17,0.81,99.79,1.66,0.04,0.00
Ah 8d 2c,7s,Ad2d,0.395,68.74,11.7757,142.752,0.23,10.97,99.77,11.78,0.00,0.00
Ah 8d 2c,7s,Ad3d,0.732,44.23,0.08628,1.6256,0.41,0.07,97.46,0.09,2.14,0.00
Ah 8d 2c,7s,Ad4d,0.729,44.20,0.05079,0.95764,0.22,0.02,97.79,0.05,2.00,0.00
Ah 8d 2c,7s,Ad5d,0.645,43.96,0.10723,2.03265,0.06,-0.04,97.11,0.11,2.83,0.00
Ah 8d 2c,7s,Ad6d,0.750,44.34,0.00695,0.13058,2.77,0.00,75.12,0.01,22.11,0.00
Ah 8d 2c,7s,Ad7d,0.513,68.86,11.9752,144.917,0.15,10.41,99.85,11.98,0.00,0.00
Ah 8d 2c,7s,Ad9d,0.487,42.98,0.01525,0.29569,0.07,-0.36,82.55,0.02,17.38,0.00
Ah 8d 2c,7s,AdTd,0.687,44.20,0.32009,6.03539,0.32,0.23,99.18,0.32,0.50,0.00
Ah 8d 2c,7s,Ad2h,0.654,68.76,11.7842,142.823,0.23,10.99,99.77,11.79,0.00,0.00
Ah 8d 2c,7s,Ad3h,0.903,44.22,0.07012,1.32131,1.01,0.07,96.97,0.07,2.03,0.00
Ah 8d 2c,7s,Ad4h,0.899,44.21,0.0431,0.81226,0.22,0.02,97.76,0.04,2.02,0.00
Ah 8d 2c,7s,Ad5h,0.847,43.96,0.1083,2.05293,0.04,-0.02,97.16,0.11,2.80,0.00
Ah 8d 2c,7s,Ad6h,0.877,44.32,-0.0012,-0.02252,1.10,-0.02,70.65,0.00,28.25,0.00
Ah 8d 2c,7s,Ad7h,0.800,68.25,11.5668,141.235,0.13,9.57,99.87,11.57,0.00,0.00
Ah 8d 2c,7s,Ad8h,0.324,80.06,18.0225,187.587,3.74,18.02,96.26,18.02,0.00,0.00
Ah 8d 2c,7s,Ad9h,0.539,43.88,0.22137,4.20424,0.05,-0.26,98.70,0.22,1.26,0.00
Ah 8d 2c,7s,AdTh,0.679,44.56,0.45002,8.41572,0.10,0.24,99.47,0.45,0.43,0.00
Ah 8d 2c,7s,AdJh,0.668,46.59,1.16676,20.871,0.18,0.45,99.78,1.17,0.04,0.00
Ah 8d 2c,7s,Ad2s,0.702,68.75,11.7788,142.768,0.22,10.95,99.78,11.78,0.00,0.00
Ah 8d 2c,7s,Ad3s,0.819,44.43,0.16152,3.02939,0.36,0.14,98.24,0.16,1.40,0.00
Ah 8d 2c,7s,Ad4s,0.812,44.40,0.1184,2.22235,0.18,0.08,98.24,0.12,1.57,0.00
