Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 13%,BET 13 EV,CHECK%,CHECK EV
Jh 4d 2h,AcTs,1.000,26.94,2.75486,42.6015,6.35,-5.50,93.65,3.31
Jh 4d 2h,AcJs,1.000,78.99,38.308,202.067,94.94,38.82,5.06,28.69
Jh 4d 2h,AcQs,1.000,37.44,5.54543,61.7093,2.34,0.15,97.66,5.67
Jh 4d 2h,AcKs,1.000,43.82,7.24416,68.8781,6.51,7.23,93.49,7.25
Jh 4d 2h,2d2c,1.000,90.22,62.2758,287.609,99.88,62.30,0.12,44.56
Jh 4d 2h,3d3c,1.000,38.01,-0.10262,-1.12504,82.19,-1.45,17.81,6.11
Jh 4d 2h,5d5c,1.000,38.42,0.33869,3.67364,75.09,-1.61,24.91,6.20
Jh 4d 2h,6d6c,1.000,38.28,-0.27784,-3.02454,72.76,-2.67,27.24,6.12
Jh 4d 2h,6d5d,1.000,30.03,9.6352,133.686,11.11,4.91,88.89,10.23
Jh 4d 2h,7d7c,1.000,39.64,4.97014,52.2384,14.34,-1.81,85.66,6.11
Jh 4d 2h,7d6d,1.000,17.26,-1.79555,-43.3532,61.21,-5.51,38.79,4.06
Jh 4d 2h,8d8c,1.000,44.18,6.86704,64.7644,4.09,0.16,95.91,7.15
Jh 4d 2h,8d7d,1.000,17.81,0.6396,14.9652,36.77,-4.89,63.23,3.86
Jh 4d 2h,9d9c,1.000,49.07,7.93208,67.356,14.84,3.18,85.16,8.76
Jh 4d 2h,9d8d,1.000,18.58,-2.11578,-47.4386,68.32,-5.10,31.68,4.32
Jh 4d 2h,TdTc,1.000,54.42,10.941,83.763,1.05,6.08,98.95,10.99
Jh 4d 2h,Td8d,1.000,17.70,-1.55005,-36.4805,56.89,-5.89,43.11,4.18
Jh 4d 2h,Td9d,1.000,19.32,0.88092,18.9982,39.22,-5.21,60.78,4.81
Jh 4d 2h,JdJc,1.000,95.21,55.5026,242.901,35.34,69.42,64.66,47.90
Jh 4d 2h,Jd9d,1.000,66.72,18.7559,117.132,3.73,23.68,96.27,18.57
Jh 4d 2h,JdTd,1.000,66.19,18.3819,115.706,4.50,21.21,95.50,18.25
Jh 4d 2h,QdJc,1.000,70.02,19.3955,115.411,1.80,24.55,98.20,19.30
Jh 4d 2h,QdQc,1.000,76.14,37.6607,206.106,99.64,37.69,0.36,28.92
Jh 4d 2h,Qd9d,1.000,20.07,-0.91068,-18.9026,60.97,-5.02,39.03,5.51
Jh 4d 2h,QdTd,1.000,21.04,-0.71022,-14.0644,62.93,-4.65,37.07,5.97
Jh 4d 2h,QdJd,1.000,71.44,20.9139,121.984,3.49,27.69,96.51,20.67
Jh 4d 2h,QdJs,1.000,70.02,19.3956,115.411,1.80,24.55,98.20,19.30
Jh 4d 2h,KdJc,1.000,73.17,23.0667,131.346,9.35,30.93,90.65,22.26
Jh 4d 2h,KdQc,1.000,23.00,0.35479,6.42772,83.72,-0.68,16.28,5.70
Jh 4d 2h,KdKc,1.000,79.65,43.0334,225.109,99.71,43.06,0.29,32.55
Jh 4d 2h,Kd9d,1.000,20.95,-0.51195,-10.1815,63.81,-3.96,36.19,5.57
Jh 4d 2h,KdTd,1.000,21.93,0.03415,0.64899,57.02,-4.48,42.98,6.02
Jh 4d 2h,KdJd,1.000,74.43,27.103,151.723,38.64,32.79,61.36,23.52
Jh 4d 2h,KdQd,1.000,26.73,6.59452,102.803,12.35,0.88,87.65,7.40
Jh 4d 2h,KdQh,1.000,26.81,1.14165,17.7423,92.70,0.59,7.30,8.12
Jh 4d 2h,KdJs,1.000,73.17,23.0669,131.347,9.35,30.94,90.65,22.26
Jh 4d 2h,KdQs,1.000,23.00,0.35481,6.42797,83.72,-0.68,16.28,5.70
Jh 4d 2h,AdTc,1.000,26.93,1.70758,26.4218,20.49,-5.50,79.51,3.57
Jh 4d 2h,AdJc,1.000,79.19,37.8755,199.275,91.49,38.73,8.51,28.64
Jh 4d 2h,AdQc,1.000,37.66,5.73995,63.5116,3.23,0.28,96.77,5.92
