Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
8h 4d 2h,QdTs,1.000,18.89,-0.46298,-40.8474,68.61,-1.05,31.39,0.82
8h 4d 2h,QdJs,1.000,21.25,-0.54858,-43.0262,85.14,-0.81,14.86,0.98
8h 4d 2h,KdTc,1.000,21.19,0.60424,47.536,5.93,-1.19,94.07,0.72
8h 4d 2h,KdJc,1.000,23.48,0.14002,9.93681,37.83,-1.01,62.17,0.84
8h 4d 2h,KdQc,1.000,28.12,-0.43998,-26.0763,80.42,-0.81,19.58,1.06
8h 4d 2h,KdKc,1.000,83.21,13.0588,261.551,95.61,13.16,4.39,10.78
8h 4d 2h,Kd8d,1.000,66.77,7.48632,186.866,89.63,7.67,10.37,5.86
8h 4d 2h,Kd9d,1.000,25.32,0.04247,2.7952,69.56,-0.58,30.44,1.46
8h 4d 2h,KdTd,1.000,25.31,-0.56223,-37.0223,97.63,-0.61,2.37,1.36
8h 4d 2h,KdJd,1.000,27.50,-0.16342,-9.90319,95.75,-0.24,4.25,1.53
8h 4d 2h,KdQd,1.000,31.72,1.80069,94.6111,89.20,1.81,10.80,1.72
8h 4d 2h,KdTh,1.000,24.78,-0.83955,-56.4654,97.10,-0.90,2.90,1.25
8h 4d 2h,KdJh,1.000,27.23,-0.50993,-31.2086,95.12,-0.61,4.88,1.49
8h 4d 2h,KdQh,1.000,32.04,1.02568,53.3594,88.51,0.93,11.49,1.74
8h 4d 2h,KdTs,1.000,21.19,0.60424,47.5361,5.93,-1.19,94.07,0.72
8h 4d 2h,KdJs,1.000,23.48,0.14002,9.93664,37.83,-1.01,62.17,0.84
8h 4d 2h,KdQs,1.000,28.12,-0.43994,-26.0741,80.42,-0.81,19.58,1.06
8h 4d 2h,Ad9c,1.000,31.11,-1.06538,-57.0718,94.52,-1.17,5.48,0.82
8h 4d 2h,AdTc,1.000,34.43,0.10785,5.22159,43.97,-0.84,56.03,0.85
8h 4d 2h,AdJc,1.000,42.20,0.57133,22.5622,49.24,-0.20,50.76,1.32
8h 4d 2h,AdQc,1.000,50.17,2.13876,71.044,33.00,2.13,67.00,2.14
8h 4d 2h,AdKc,1.000,56.96,3.07129,89.871,64.75,3.03,35.25,3.15
8h 4d 2h,AdAc,1.000,88.19,15.0946,285.259,96.97,15.19,3.03,11.95
8h 4d 2h,Ad2d,1.000,60.59,5.0564,139.095,83.86,5.18,16.14,4.43
8h 4d 2h,Ad3d,1.000,42.72,3.68548,143.77,98.06,3.69,1.94,3.50
8h 4d 2h,Ad5d,1.000,43.82,3.93327,149.614,97.62,3.94,2.38,3.85
8h 4d 2h,Ad6d,1.000,34.69,0.11083,5.32467,74.88,-0.37,25.12,1.56
8h 4d 2h,Ad7d,1.000,34.85,0.05655,2.70473,77.04,-0.39,22.96,1.54
8h 4d 2h,Ad8d,1.000,68.35,8.25169,201.224,98.10,8.30,1.90,5.99
8h 4d 2h,Ad9d,1.000,34.52,-0.27605,-13.3283,90.73,-0.45,9.27,1.46
8h 4d 2h,AdTd,1.000,37.69,0.36123,15.9724,80.40,0.08,19.60,1.52
8h 4d 2h,AdJd,1.000,45.11,1.498,55.3464,75.22,1.34,24.78,1.99
8h 4d 2h,AdQd,1.000,52.70,2.48926,78.7253,71.80,2.38,28.20,2.78
8h 4d 2h,AdKd,1.000,59.15,3.75952,105.934,85.90,3.76,14.10,3.76
8h 4d 2h,Ad9h,1.000,33.62,-0.46341,-22.9718,94.28,-0.56,5.72,1.08
8h 4d 2h,AdTh,1.000,37.95,-0.17769,-7.80364,96.38,-0.23,3.62,1.32
8h 4d 2h,AdJh,1.000,45.73,1.87591,68.3655,72.20,1.89,27.80,1.85
8h 4d 2h,AdQh,1.000,53.84,2.60227,80.5581,63.46,2.50,36.54,2.78
8h 4d 2h,AdKh,1.000,60.67,3.83604,105.374,82.62,3.83,17.38,3.86
8h 4d 2h,Ad9s,1.000,31.11,-1.06538,-57.0715,94.52,-1.17,5.48,0.82
8h 4d 2h,AdTs,1.000,34.43,0.10786,5.22191,43.97,-0.84,56.03,0.85
8h 4d 2h,AdJs,1.000,42.20,0.57131,22.5616,49.24,-0.20,50.76,1.32
8h 4d 2h,AdQs,1.000,50.17,2.13844,71.0335,33.00,2.13,67.00,2.14
8h 4d 2h,AdKs,1.000,56.96,3.07128,89.8709,64.76,3.03,35.24,3.15
8h 4d 2h,3h3c,1.000,55.48,4.28364,128.675,68.18,4.71,31.82,3.38
8h 4d 2h,3h3d,1.000,55.53,4.21466,126.493,61.44,4.73,38.56,3.40
8h 4d 2h,4h4c,1.000,91.60,18.1578,330.37,99.50,18.18,0.50,13.09
8h 4d 2h,5h5c,1.000,56.47,4.41248,130.227,84.29,4.56,15.71,3.60
8h 4d 2h,5h5d,1.000,56.52,4.16684,122.873,81.41,4.29,18.59,3.61
8h 4d 2h,6h6c,1.000,57.90,3.62705,104.403,59.84,3.60,40.16,3.67
8h 4d 2h,6h6d,1.000,57.95,3.63555,104.553,58.99,3.60,41.01,3.69
8h 4d 2h,6h5h,1.000,60.92,9.79136,267.888,95.19,9.89,4.81,7.89
8h 4d 2h,7h7c,1.000,60.42,4.04906,111.689,54.24,4.07,45.76,4.02
8h 4d 2h,7h7d,1.000,60.47,4.07958,112.434,54.85,4.11,45.15,4.04
8h 4d 2h,7h6h,1.000,54.33,7.44423,228.352,77.99,7.77,22.01,6.30
8h 4d 2h,9h9c,1.000,63.87,5.39718,140.837,92.91,5.44,7.09,4.84
8h 4d 2h,9h9d,1.000,63.92,5.49024,143.153,92.69,5.54,7.31,4.87
8h 4d 2h,ThTc,1.000,68.75,7.25712,175.943,95.37,7.32,4.63,5.92
8h 4d 2h,ThTd,1.000,68.93,7.00619,169.409,88.52,7.15,11.48,5.92
8h 4d 2h,Th9h,1.000,48.29,5.99209,206.808,86.59,6.08,13.41,5.44
8h 4d 2h,JhTc,1.000,22.08,-0.31451,-23.7431,97.61,-0.36,2.39,1.55
8h 4d 2h,JhJc,1.000,75.16,9.55526,211.887,87.93,9.85,12.07,7.43
8h 4d 2h,JhTd,1.000,22.17,-0.48981,-36.8249,98.26,-0.53,1.74,1.62
8h 4d 2h,JhJd,1.000,75.34,9.06629,200.552,81.85,9.43,18.15,7.41
8h 4d 2h,Jh9h,1.000,48.11,5.77627,200.109,80.90,5.87,19.10,5.37
8h 4d 2h,JhTh,1.000,48.55,6.15759,211.4,98.73,6.16,1.27,5.89
8h 4d 2h,JhTs,1.000,22.08,-0.31435,-23.731,97.61,-0.36,2.39,1.55
8h 4d 2h,QhTc,1.000,22.54,-0.47047,-34.7925,96.32,-0.54,3.68,1.47
8h 4d 2h,QhJc,1.000,25.00,-0.00613,-0.40864,90.83,-0.17,9.17,1.61
8h 4d 2h,QhQc,1.000,82.48,12.9104,260.867,94.51,13.08,5.49,9.95
8h 4d 2h,QhTd,1.000,22.66,-0.57,-41.9257,97.43,-0.63,2.57,1.54
8h 4d 2h,QhJd,1.000,25.12,-0.26599,-17.6491,93.23,-0.41,6.77,1.70
8h 4d 2h,QhQd,1.000,82.68,12.6917,255.85,92.85,12.91,7.15,9.92
8h 4d 2h,Qh9h,1.000,48.72,5.85473,200.285,88.41,5.91,11.59,5.40
8h 4d 2h,QhTh,1.000,49.03,6.08027,206.703,98.18,6.09,1.82,5.73
8h 4d 2h,QhJh,1.000,50.73,6.42471,211.085,98.13,6.44,1.87,5.85
8h 4d 2h,QhTs,1.000,22.54,-0.47045,-34.7912,96.32,-0.54,3.68,1.47
8h 4d 2h,QhJs,1.000,25.00,-0.00585,-0.39006,90.83,-0.17,9.17,1.61
8h 4d 2h,KhTc,1.000,25.03,-0.41818,-27.8475,94.23,-0.53,5.77,1.43
8h 4d 2h,KhJc,1.000,27.43,-0.14685,-8.92377,92.94,-0.28,7.06,1.57
8h 4d 2h,KhQc,1.000,32.13,2.25938,117.186,84.79,2.35,15.21,1.73
8h 4d 2h,KhKc,1.000,86.22,14.9382,288.76,93.32,15.19,6.68,11.42
8h 4d 2h,KhTd,1.000,25.18,-0.5417,-35.8616,97.36,-0.60,2.64,1.49
8h 4d 2h,KhJd,1.000,27.57,-0.36846,-22.2711,95.79,-0.46,4.21,1.65
8h 4d 2h,KhQd,1.000,32.28,1.94835,100.583,84.34,1.98,15.66,1.80
8h 4d 2h,KhKd,1.000,86.41,14.8478,286.382,90.20,15.22,9.80,11.41
8h 4d 2h,Kh9h,1.000,50.88,6.32901,207.324,94.61,6.36,5.39,5.80
8h 4d 2h,KhTh,1.000,51.11,6.19234,201.909,95.83,6.21,4.17,5.88
8h 4d 2h,KhJh,1.000,52.77,6.53136,206.269,95.71,6.56,4.29,5.96
8h 4d 2h,KhQh,1.000,55.79,6.77485,202.406,93.04,6.83,6.96,6.01
