Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
8h 4d 2h,AcJc,1.000,42.08,1.28068,50.7249,20.77,1.28,79.23,1.28
8h 4d 2h,AcQc,1.000,50.01,2.1276,70.8996,44.89,2.13,55.11,2.13
8h 4d 2h,AcKc,1.000,56.77,3.13069,91.9075,69.74,3.13,30.26,3.13
8h 4d 2h,Ac9d,1.000,31.11,0.72725,38.9658,67.10,0.73,32.90,0.73
8h 4d 2h,AcTd,1.000,34.52,0.83366,40.2535,9.18,0.83,90.82,0.83
8h 4d 2h,AcJd,1.000,42.27,1.32891,52.4031,44.31,1.33,55.69,1.33
8h 4d 2h,AcQd,1.000,50.21,2.16428,71.8442,47.63,2.16,52.37,2.16
8h 4d 2h,AcKd,1.000,56.96,3.15841,92.4136,68.24,3.16,31.76,3.16
8h 4d 2h,Ac9h,1.000,33.54,0.97655,48.5218,91.23,0.98,8.77,0.97
8h 4d 2h,AcTh,1.000,37.86,1.23853,54.5287,78.78,1.24,21.22,1.24
8h 4d 2h,AcJh,1.000,45.61,1.81135,66.1938,69.02,1.81,30.98,1.81
8h 4d 2h,AcQh,1.000,53.68,2.7708,86.0315,66.24,2.77,33.76,2.77
8h 4d 2h,AcKh,1.000,60.49,3.85289,106.158,88.53,3.85,11.47,3.85
8h 4d 2h,Ac9s,1.000,31.03,0.7162,38.4634,54.26,0.72,45.74,0.72
8h 4d 2h,AcTs,1.000,34.33,0.80871,39.2608,2.22,0.77,97.78,0.81
8h 4d 2h,AcJs,1.000,42.08,1.28067,50.7247,20.82,1.28,79.18,1.28
8h 4d 2h,AcQs,1.000,50.01,2.12759,70.8993,44.88,2.13,55.12,2.13
8h 4d 2h,AcKs,1.000,56.77,3.13073,91.9089,69.88,3.13,30.12,3.13
8h 4d 2h,2d2c,1.000,91.27,13.0738,238.744,99.48,13.07,0.52,13.01
8h 4d 2h,3d3c,1.000,53.74,3.10657,96.3526,80.62,3.11,19.38,3.11
8h 4d 2h,5d5c,1.000,54.75,3.32853,101.334,75.87,3.33,24.13,3.33
8h 4d 2h,6d6c,1.000,56.12,3.39482,100.824,39.57,3.39,60.43,3.39
8h 4d 2h,6d5d,1.000,44.56,5.51166,206.128,97.41,5.51,2.59,5.51
8h 4d 2h,7d7c,1.000,58.60,3.72896,106.059,31.44,3.73,68.56,3.73
8h 4d 2h,7d6d,1.000,34.37,3.55433,172.344,89.89,3.55,10.11,3.55
